676036.0675,5704344.103,100,4183
676042.5659,5704361.958,100,4183
676049.0643,5704379.812,100,4183
676055.5627,5704397.666,100,4183
676062.0611,5704415.52,100,4183
676043.5884,5704417.042,101.2293427,4183
676025.1158,5704418.563,102.4586854,4183
676006.6431,5704420.084,103.6880281,4183
675988.1705,5704421.606,104.9173708,4183
675969.6978,5704423.127,106.1467136,4183
675951.2252,5704424.649,107.3760563,4183
675932.7525,5704426.17,108.605399,4183
675914.2799,5704427.692,109.8347417,4183
675895.8072,5704429.213,111.0640844,4183
675877.3346,5704430.735,112.2934271,4183
675858.862,5704432.256,113.5227698,4183
675840.3893,5704433.778,114.7521125,4183
675821.9167,5704435.299,115.9814553,4183
675803.444,5704436.821,117.210798,4183
675784.9714,5704438.342,118.4401407,4183
675766.4987,5704439.864,119.6694834,4183
675748.0261,5704441.385,120.8988261,4183
675729.5534,5704442.907,122.1281688,4183
675711.0808,5704444.428,123.3575115,4183
675692.6081,5704445.949,124.5868542,4183
675674.1355,5704447.471,125.8161969,4183
675655.6628,5704448.992,127.0455397,4183
675637.1902,5704450.514,128.2748824,4183
675618.7175,5704452.035,129.5042251,4183
675600.2449,5704453.557,130.7335678,4183
675581.7722,5704455.078,131.9629105,4183
675563.2996,5704456.6,133.1922532,4183
675544.8269,5704458.121,134.4215959,4183
675526.3543,5704459.643,135.6509386,4183
675507.8816,5704461.164,136.8802814,4183
675489.409,5704462.686,138.1096241,4183
675470.9363,5704464.207,139.3389668,4183
675452.4637,5704465.729,140.5683095,4183
675433.9911,5704467.25,141.7976522,4183
675415.5184,5704468.772,143.0269949,4183
675397.0458,5704470.293,144.2563376,4183
675378.5731,5704471.814,145.4856803,4183
675360.1005,5704473.336,146.715023,4183
675341.6278,5704474.857,147.9443658,4183
675323.1552,5704476.379,149.1737085,4183
675304.6825,5704477.9,150.4030512,4183
675286.2099,5704479.422,151.6323939,4183
675267.7372,5704480.943,152.8617366,4183
675249.2646,5704482.465,154.0910793,4183
675230.7919,5704483.986,155.320422,4183
675212.3193,5704485.508,156.5497647,4183
675193.8466,5704487.029,157.7791074,4183
675175.374,5704488.551,159.0084502,4183
675156.9013,5704490.072,160.2377929,4183
675138.4287,5704491.594,161.4671356,4183
675119.956,5704493.115,162.6964783,4183
675101.4834,5704494.637,163.925821,4183
675083.0107,5704496.158,165.1551637,4183
675064.5381,5704497.679,166.3845064,4183
675046.0655,5704499.201,167.6138491,4183
675027.5928,5704500.722,168.8431919,4183
675009.1202,5704502.244,170.0725346,4183
674990.6475,5704503.765,171.3018773,4183
674972.1749,5704505.287,172.53122,4183
674953.7022,5704506.808,173.7605627,4183
674935.2296,5704508.33,174.9899054,4183
674916.7569,5704509.851,176.2192481,4183
674898.2843,5704511.373,177.4485908,4183
674879.8116,5704512.894,178.6779335,4183
674861.339,5704514.416,179.9072763,4183
674842.8663,5704515.937,181.136619,4183
674824.3937,5704517.459,182.3659617,4183
674805.921,5704518.98,183.5953044,4183
674787.4484,5704520.501,184.8246471,4183
674768.9757,5704522.023,186.0539898,4183
674750.5031,5704523.544,187.2833325,4183
674732.0304,5704525.066,188.5126752,4183
674713.5578,5704526.587,189.742018,4183
674695.0851,5704528.109,190.9713607,4183
674676.6125,5704529.63,192.2007034,4183
674658.1398,5704531.152,193.4300461,4183
674639.6672,5704532.673,194.6593888,4183
674621.1946,5704534.195,195.8887315,4183
674602.7219,5704535.716,197.1180742,4183
674584.2493,5704537.238,198.3474169,4183
674565.7766,5704538.759,199.5767596,4183
674547.304,5704540.281,200.8061024,4183
674528.8313,5704541.802,202.0354451,4183
674510.3587,5704543.324,203.2647878,4183
674491.886,5704544.845,204.4941305,4183
674473.4134,5704546.366,205.7234732,4183
674454.9407,5704547.888,206.9528159,4183
674436.4681,5704549.409,208.1821586,4183
674417.9954,5704550.931,209.4115013,4183

675976.1887,5704365.637,100,4663
675983.8064,5704383.044,100,4663
675991.4241,5704400.45,100,4663
675999.0418,5704417.856,100,4663
676006.6595,5704435.262,100,4663
676014.2771,5704452.668,100,4663
676021.8948,5704470.074,100,4663
676029.5125,5704487.48,100,4663
676037.1302,5704504.886,100,4663
676019.3052,5704504.892,102.9768043,4663
676001.4802,5704504.897,105.9536085,4663
675936.4835,5704473.212,122.9789294,4663
675972.9911,5704526.469,127.5747153,4663
675964.8405,5704393.024,170.1541464,4663
675738.681,5704393.856,180.1761673,4663
675719.8252,5704394.687,190.1981882,4663
676098.0716,5704644.134,100,4663
676105.6893,5704661.541,100,4663
676113.307,5704678.947,100,4663
676120.9247,5704696.353,100,4663
676128.5424,5704713.759,100,4663
676136.16,5704580.881,100,4663
675906.3214,5704579.501,104.425509,4663
676151.3954,5704765.977,100,4663
676159.0131,5704783.383,100,4663
676166.6308,5704800.789,100,4663
676174.2484,5704818.195,100,4663
676181.8661,5704835.601,100,4663
676189.4838,5704825.607,100,4663
676194.9401,5704815.612,120.1986952,4663
676201.477,5704805.618,130.2980428,4663
676061.8019,5704794.12,122.228558,4663
