longitude,latitude,altitude,drone_speed,drone_index,aircraft_index,aircraft_speed,collision?
672373.4413,5703157.266,100,19,67,136,0,0
672390.4652,5703165.703,100,19,67,136,0.40940643,0
672407.4891,5703174.14,100,19,67,136,3.165505333,0
672424.5129,5703182.578,100,19,67,136,5.919025434,0
672441.5368,5703191.015,100,19,67,136,8.668410855,0
672458.5607,5703199.452,100,19,67,136,11.41211638,0
672475.5846,5703207.889,100,19,67,136,14.14861092,0
672492.6085,5703216.327,100,19,67,136,16.87638083,0
672509.6323,5703224.764,100,19,67,136,19.59393324,0
672526.6562,5703233.201,100,19,67,136,22.29979919,0
672543.6801,5703241.639,100,19,67,136,24.99253673,0
672560.704,5703250.076,100,19,67,136,27.67073383,0
672577.7279,5703258.513,100,19,67,136,30.33301116,0
672594.7518,5703266.95,100,19,67,136,32.97802476,0
672597.1949,5703283.527,105.2783854,16.75575905,67,136,35.60446849,0
672599.638,5703300.104,110.5567708,16.75575905,67,136,38.21107637,0
672602.0811,5703316.68,115.8351562,16.75575905,67,136,40.79662468,0
672604.5242,5703333.257,121.1135416,16.75575905,67,136,43.35993393,0
672606.9673,5703349.834,126.391927,16.75575905,67,136,45.89987063,0
672609.4104,5703366.41,131.6703125,16.75575905,67,136,48.41534884,0
672611.8535,5703382.987,136.9486979,16.75575905,67,136,50.90533155,0
672614.2966,5703399.564,142.2270833,16.75575905,67,136,53.36883191,0
672616.7397,5703416.141,147.5054687,16.75575905,67,136,55.80491415,0
672619.1828,5703432.717,152.7838541,16.75575905,67,136,58.21269445,0
672621.6259,5703449.294,158.0622395,16.75575905,67,136,60.59134153,0
672624.069,5703465.871,163.3406249,16.75575905,67,136,62.94007706,0
672626.5121,5703482.447,168.6190103,16.75575905,67,136,65.25817593,0
672628.9552,5703499.024,173.8973957,16.75575905,67,136,67.54496631,0
672631.3983,5703515.601,179.1757811,16.75575905,67,136,69.79982957,0
672633.8414,5703532.177,184.4541665,16.75575905,67,136,72.0222,0
672636.2845,5703548.754,189.7325519,16.75575905,67,136,72.0222,0
672638.7276,5703565.331,195.0109374,16.75575905,67,136,72.0222,0
672641.1707,5703581.907,200.2893228,16.75575905,67,136,72.0222,0
672643.6138,5703598.484,205.5677082,16.75575905,67,136,72.0222,0
672646.0569,5703615.061,210.8460936,16.75575905,67,136,72.0222,0
672648.5,5703631.638,216.124479,16.75575905,67,136,72.0222,0
672650.9431,5703648.214,221.4028644,16.75575905,67,136,73.15656313,0
672653.3862,5703664.791,226.6812498,16.75575905,67,136,75.108824,0
672655.8293,5703681.368,231.9596352,16.75575905,67,136,75.108824,0
672658.2724,5703697.944,237.2380206,16.75575905,67,136,75.108824,0
672660.7155,5703714.521,242.516406,16.75575905,67,136,75.108824,0
672663.1586,5703731.098,247.7947914,16.75575905,67,136,75.108824,0
672665.6017,5703747.674,253.0731768,16.75575905,67,136,75.108824,0
672668.0448,5703764.251,258.3515623,16.75575905,67,136,74.59438,0
672670.4879,5703780.828,263.6299477,16.75575905,67,136,74.079936,0
672672.931,5703797.404,268.9083331,16.75575905,67,136,74.079936,0
672675.3741,5703813.981,274.1867185,16.75575905,67,136,74.079936,0
672677.8172,5703830.558,279.4651039,16.75575905,67,136,74.079936,0
672680.2603,5703847.135,284.7434893,16.75575905,67,136,74.079936,0
672682.7034,5703863.711,290.0218747,16.75575905,67,136,74.59438,0
672685.1465,5703880.288,295.3002601,16.75575905,67,136,74.079936,0
672687.5896,5703896.865,300.5786455,16.75575905,67,136,74.079936,0
672690.0327,5703913.441,305.8570309,16.75575905,67,136,74.079936,0
672692.4758,5703930.018,311.1354163,16.75575905,67,136,74.59438,0
672694.9189,5703946.595,316.4138017,16.75575905,67,136,74.59438,0
672697.362,5703963.171,321.6921872,16.75575905,67,136,74.079936,0
672699.8051,5703979.748,326.9705726,16.75575905,67,136,74.079936,0
672702.2482,5703996.325,332.248958,16.75575905,67,136,74.079936,0
672704.6913,5704012.901,337.5273434,16.75575905,67,136,74.079936,0
672707.1344,5704029.478,342.8057288,16.75575905,67,136,74.079936,0
672709.5775,5704046.055,348.0841142,16.75575905,67,136,74.59438,0
672712.0206,5704062.632,353.3624996,16.75575905,67,136,74.59438,0
672714.4637,5704079.208,358.640885,16.75575905,67,136,74.59438,0
672716.9068,5704095.785,363.9192704,16.75575905,67,136,74.59438,0
672719.3499,5704112.362,369.1976558,16.75575905,67,136,75.108824,0
672721.793,5704128.938,374.4760412,16.75575905,67,136,75.623268,0
672724.2361,5704145.515,379.7544267,16.75575905,67,136,76.137712,0
672726.6792,5704162.092,385.0328121,16.75575905,67,136,76.137712,0
672729.1223,5704178.668,390.3111975,16.75575905,67,136,76.652156,0
672731.5654,5704195.245,395.5895829,16.75575905,67,136,77.1666,0
672734.0085,5704211.822,400.8679683,16.75575905,67,136,77.681044,0
672736.4516,5704228.398,406.1463537,16.75575905,67,136,78.195488,0
672738.8947,5704244.975,411.4247391,16.75575905,67,136,78.709932,0
672741.3378,5704261.552,416.7031245,16.75575905,67,136,79.73882,0
672743.7809,5704278.129,421.9815099,16.75575905,67,136,80.253264,0
672746.224,5704294.705,427.2598953,16.75575905,67,136,80.767708,0
672748.6671,5704311.282,432.5382807,16.75575905,67,136,81.282152,0
672751.1102,5704327.859,437.8166661,16.75575905,67,136,81.796596,0
672753.5533,5704344.435,443.0950516,16.75575905,67,136,82.31104,0
672755.9964,5704361.012,448.373437,16.75575905,67,136,82.825484,0
672758.4395,5704377.589,453.6518224,16.75575905,67,136,83.339928,0
672760.8826,5704394.165,458.9302078,16.75575905,67,136,83.854372,0
672763.3257,5704410.742,464.2085932,16.75575905,67,136,84.368816,0
672765.7688,5704427.319,469.4869786,16.75575905,67,136,85.397704,1
672768.2119,5704443.895,474.765364,16.75575905,67,136,85.912148,0
672770.655,5704460.472,480.0437494,16.75575905,67,136,86.426592,0
672773.0981,5704477.049,485.3221348,16.75575905,67,136,86.941036,0
672775.5412,5704493.626,490.6005202,16.75575905,67,136,87.969924,0
672777.9843,5704510.202,495.8789056,16.75575905,67,136,88.998812,0
672780.4274,5704526.779,501.157291,16.75575905,67,136,89.513256,0
672782.8705,5704543.356,506.4356765,16.75575905,67,136,91.056588,0
672785.3136,5704559.932,511.7140619,16.75575905,67,136,92.085476,0
672787.7567,5704576.509,516.9924473,16.75575905,67,136,92.59992,0
672790.1998,5704593.086,522.2708327,16.75575905,67,136,94.143252,0
672792.6429,5704609.662,527.5492181,16.75575905,67,136,94.657696,0
672795.086,5704626.239,532.8276035,16.75575905,67,136,95.686584,0
672797.5291,5704642.816,538.1059889,16.75575905,67,136,96.201028,0
672799.9722,5704659.392,543.3843743,16.75575905,67,136,97.229916,0
672802.4153,5704675.969,548.6627597,16.75575905,67,136,98.258804,0
672804.8584,5704692.546,553.9411451,16.75575905,67,136,98.773248,0
672807.3015,5704709.123,559.2195305,16.75575905,67,136,99.802136,0
672809.7446,5704725.699,564.4979159,16.75575905,67,136,100.31658,0
672812.1877,5704742.276,569.7763014,16.75575905,67,136,100.831024,0
672814.6308,5704758.853,575.0546868,16.75575905,67,136,101.859912,0
672817.0739,5704775.429,580.3330722,16.75575905,67,136,102.8888,0
672819.517,5704792.006,585.6114576,16.75575905,67,136,103.403244,0
672821.9601,5704808.583,590.889843,16.75575905,67,136,104.946576,0
672824.4032,5704825.159,596.1682284,16.75575905,67,136,105.46102,0
672826.8463,5704841.736,601.4466138,16.75575905,67,136,106.489908,0
672829.2894,5704858.313,606.7249992,16.75575905,67,136,107.518796,0
672831.7325,5704874.889,612.0033846,16.75575905,67,136,108.547684,0
672834.1756,5704891.466,617.28177,16.75575905,67,136,109.576572,0
672836.6187,5704908.043,622.5601554,16.75575905,67,136,111.119904,0
672839.0618,5704924.62,627.8385409,16.75575905,67,136,111.634348,0
672841.5049,5704941.196,633.1169263,16.75575905,67,136,112.663236,0
672843.948,5704957.773,638.3953117,16.75575905,67,136,113.692124,0
672846.3911,5704974.35,643.6736971,16.75575905,67,136,114.721012,0
672848.8342,5704990.926,648.9520825,16.75575905,67,136,115.7499,0
672851.2773,5705007.503,654.2304679,16.75575905,67,136,116.778788,0
672853.7204,5705024.08,659.5088533,16.75575905,67,136,117.807676,0
672856.1635,5705040.656,664.7872387,16.75575905,67,136,118.836564,0
672858.6066,5705057.233,670.0656241,16.75575905,67,136,119.351008,0
672861.0497,5705073.81,675.3440095,16.75575905,67,136,120.379896,0
672863.4928,5705090.386,680.6223949,16.75575905,67,136,121.408784,0
672865.9359,5705106.963,685.9007803,16.75575905,67,136,122.437672,0
672868.379,5705123.54,691.1791658,16.75575905,67,136,123.46656,0
672870.8221,5705140.117,696.4575512,16.75575905,67,136,123.981004,0
672873.2652,5705156.693,701.7359366,16.75575905,67,136,124.495448,0
672875.7083,5705173.27,707.014322,16.75575905,67,136,125.009892,0
672878.1514,5705189.847,712.2927074,16.75575905,67,136,125.524336,0
672880.5945,5705206.423,717.5710928,16.75575905,67,136,126.03878,0
672883.0376,5705223,722.8494782,16.75575905,67,136,127.067668,0
672885.4807,5705239.577,728.1278636,16.75575905,67,136,127.582112,0
672887.9238,5705256.153,733.406249,16.75575905,67,136,128.096556,0
672890.3669,5705272.73,738.6846344,16.75575905,67,136,128.611,0
672892.81,5705289.307,743.9630198,16.75575905,67,136,129.125444,0
672895.2531,5705305.883,749.2414052,16.75575905,67,136,129.639888,0
672897.6962,5705322.46,754.5197907,16.75575905,67,136,130.154332,0
672900.1393,5705339.037,759.7981761,16.75575905,67,136,130.154332,0
672902.5824,5705355.614,765.0765615,16.75575905,67,136,130.668776,0
672905.0255,5705372.19,770.3549469,16.75575905,67,136,131.18322,0
672907.4687,5705388.767,775.6333323,16.75575905,67,136,131.18322,0
672909.9118,5705405.344,780.9117177,16.75575905,67,136,131.697664,0
672912.3549,5705421.92,786.1901031,16.75575905,67,136,131.697664,0
672914.798,5705438.497,791.4684885,16.75575905,67,136,132.212108,0
672917.2411,5705455.074,796.7468739,16.75575905,67,136,133.240996,0
672919.6842,5705471.65,802.0252593,16.75575905,67,136,133.240996,0
672922.1273,5705488.227,807.3036447,16.75575905,67,136,133.240996,0
,,,,,,,
672245.5095,5703412.867,100,19,68,81,0,0
672255.0315,5703426.805,105.032562,16.879955,68,81,0.40940643,0
672264.5535,5703440.743,110.0651241,16.879955,68,81,3.165505333,0
672274.0755,5703454.681,115.0976861,16.879955,68,81,5.919025434,0
672283.5975,5703468.619,120.1302481,16.879955,68,81,8.668410855,0
672293.1195,5703482.557,125.1628102,16.879955,68,81,11.41211638,0
672302.6415,5703496.495,130.1953722,16.879955,68,81,14.14861092,0
672312.1635,5703510.433,135.2279343,16.879955,68,81,16.87638083,0
672321.6855,5703524.37,140.2604963,16.879955,68,81,19.59393324,0
672331.2075,5703538.308,145.2930583,16.879955,68,81,22.29979919,0
672340.7295,5703552.246,150.3256204,16.879955,68,81,24.99253673,0
672350.2515,5703566.184,155.3581824,16.879955,68,81,27.67073383,0
672359.7735,5703580.122,160.3907444,16.879955,68,81,30.33301116,0
672369.2955,5703594.06,165.4233065,16.879955,68,81,32.97802476,0
672378.8175,5703607.998,170.4558685,16.879955,68,81,35.60446849,0
672388.3394,5703621.936,175.4884306,16.879955,68,81,38.21107637,0
672397.8614,5703635.873,180.5209926,16.879955,68,81,40.79662468,0
672407.3834,5703649.811,185.5535546,16.879955,68,81,43.35993393,0
672416.9054,5703663.749,190.5861167,16.879955,68,81,45.89987063,0
672426.4274,5703677.687,195.6186787,16.879955,68,81,48.41534884,0
672435.9494,5703691.625,200.6512407,16.879955,68,81,50.90533155,0
672445.4714,5703705.563,205.6838028,16.879955,68,81,53.36883191,0
672454.9934,5703719.501,210.7163648,16.879955,68,81,55.80491415,0
672464.5154,5703733.439,215.7489268,16.879955,68,81,58.21269445,0
672474.0374,5703747.376,220.7814889,16.879955,68,81,60.59134153,0
672483.5594,5703761.314,225.8140509,16.879955,68,81,62.94007706,0
672493.0814,5703775.252,230.846613,16.879955,68,81,65.25817593,0
672502.6034,5703789.19,235.879175,16.879955,68,81,67.54496631,0
672512.1254,5703803.128,240.911737,16.879955,68,81,69.79982957,0
672521.6474,5703817.066,245.9442991,16.879955,68,81,72.0222,0
672531.1694,5703831.004,250.9768611,16.879955,68,81,72.0222,0
672540.6914,5703844.942,256.0094231,16.879955,68,81,72.0222,0
672550.2134,5703858.88,261.0419852,16.879955,68,81,72.0222,0
672559.7353,5703872.817,266.0745472,16.879955,68,81,72.0222,0
672569.2573,5703886.755,271.1071093,16.879955,68,81,72.0222,0
672578.7793,5703900.693,276.1396713,16.879955,68,81,72.0222,0
672588.3013,5703914.631,281.1722333,16.879955,68,81,72.66877084,0
672597.8233,5703928.569,286.2047954,16.879955,68,81,74.59438,0
672607.3453,5703942.507,291.2373574,16.879955,68,81,74.59438,0
672616.8673,5703956.445,296.2699194,16.879955,68,81,74.59438,0
672626.3893,5703970.383,301.3024815,16.879955,68,81,74.59438,0
672635.9113,5703984.32,306.3350435,16.879955,68,81,74.59438,0
672645.4333,5703998.258,311.3676055,16.879955,68,81,74.59438,0
672654.9553,5704012.196,316.4001676,16.879955,68,81,74.59438,0
672664.4773,5704026.134,321.4327296,16.879955,68,81,74.59438,0
672673.9993,5704040.072,326.4652917,16.879955,68,81,74.59438,0
672683.5213,5704054.01,331.4978537,16.879955,68,81,74.59438,0
672693.0433,5704067.948,336.5304157,16.879955,68,81,74.59438,0
672702.5653,5704081.886,341.5629778,16.879955,68,81,74.079936,0
672712.0873,5704095.823,346.5955398,16.879955,68,81,74.079936,0
672721.6093,5704109.761,351.6281018,16.879955,68,81,74.079936,0
672731.1313,5704123.699,356.6606639,16.879955,68,81,74.079936,0
672740.6532,5704137.637,361.6932259,16.879955,68,81,74.079936,0
672750.1752,5704151.575,366.7257879,16.879955,68,81,74.079936,0
672759.6972,5704165.513,371.75835,16.879955,68,81,74.079936,0
672769.2192,5704179.451,376.790912,16.879955,68,81,74.079936,0
672778.7412,5704193.389,381.8234741,16.879955,68,81,74.59438,0
672788.2632,5704207.327,386.8560361,16.879955,68,81,74.59438,0
672797.7852,5704221.264,391.8885981,16.879955,68,81,74.59438,0
672807.3072,5704235.202,396.9211602,16.879955,68,81,74.59438,0
672816.8292,5704249.14,401.9537222,16.879955,68,81,74.59438,0
672826.3512,5704263.078,406.9862842,16.879955,68,81,74.59438,0
672835.8732,5704277.016,412.0188463,16.879955,68,81,75.108824,0
672845.3952,5704290.954,417.0514083,16.879955,68,81,75.623268,0
672854.9172,5704304.892,422.0839704,16.879955,68,81,76.137712,0
672864.4392,5704318.83,427.1165324,16.879955,68,81,76.652156,0
672873.9612,5704332.767,432.1490944,16.879955,68,81,77.1666,0
672883.4832,5704346.705,437.1816565,16.879955,68,81,77.681044,0
672893.0052,5704360.643,442.2142185,16.879955,68,81,78.195488,0
672902.5272,5704374.581,447.2467805,16.879955,68,81,78.709932,0
672912.0491,5704388.519,452.2793426,16.879955,68,81,79.224376,0
672921.5711,5704402.457,457.3119046,16.879955,68,81,79.224376,0
672931.0931,5704416.395,462.3444666,16.879955,68,81,79.73882,0
672940.6151,5704430.333,467.3770287,16.879955,68,81,79.73882,0
672950.1371,5704444.27,472.4095907,16.879955,68,81,80.767708,0
672959.6591,5704458.208,477.4421528,16.879955,68,81,80.767708,0
672969.1811,5704472.146,482.4747148,16.879955,68,81,81.796596,0
672978.7031,5704486.084,487.5072768,16.879955,68,81,81.796596,0
672988.2251,5704500.022,492.5398389,16.879955,68,81,82.31104,0
672997.7471,5704513.96,497.5724009,16.879955,68,81,83.854372,1
673007.2691,5704527.898,502.6049629,16.879955,68,81,84.368816,0
673016.7911,5704541.836,507.637525,16.879955,68,81,85.397704,0
673026.3131,5704555.774,512.670087,16.879955,68,81,85.397704,0
673035.8351,5704569.711,517.7026491,16.879955,68,81,86.426592,0
673045.3571,5704583.649,522.7352111,16.879955,68,81,87.45548,0
673054.8791,5704597.587,527.7677731,16.879955,68,81,88.484368,0
673064.4011,5704611.525,532.8003352,16.879955,68,81,88.998812,0
673073.9231,5704625.463,537.8328972,16.879955,68,81,90.0277,0
673083.4451,5704639.401,542.8654592,16.879955,68,81,90.542144,0
673092.967,5704653.339,547.8980213,16.879955,68,81,91.571032,0
673102.489,5704667.277,552.9305833,16.879955,68,81,92.59992,0
673112.011,5704681.214,557.9631453,16.879955,68,81,93.114364,0
673121.533,5704695.152,562.9957074,16.879955,68,81,94.143252,0
673131.055,5704709.09,568.0282694,16.879955,68,81,94.657696,0
673140.577,5704723.028,573.0608315,16.879955,68,81,95.686584,0
673150.099,5704736.966,578.0933935,16.879955,68,81,96.201028,0
673159.621,5704750.904,583.1259555,16.879955,68,81,96.715472,0
673169.143,5704764.842,588.1585176,16.879955,68,81,97.229916,0
673178.665,5704778.78,593.1910796,16.879955,68,81,98.258804,0
673188.187,5704792.717,598.2236416,16.879955,68,81,98.773248,0
673197.709,5704806.655,603.2562037,16.879955,68,81,99.802136,0
673207.231,5704820.593,608.2887657,16.879955,68,81,100.31658,0
673216.753,5704834.531,613.3213278,16.879955,68,81,101.345468,0
673226.275,5704848.469,618.3538898,16.879955,68,81,101.345468,0
673235.797,5704862.407,623.3864518,16.879955,68,81,102.374356,0
673245.319,5704876.345,628.4190139,16.879955,68,81,102.8888,0
673254.841,5704890.283,633.4515759,16.879955,68,81,103.917688,0
673264.363,5704904.221,638.4841379,16.879955,68,81,104.946576,0
673273.8849,5704918.158,643.5167,16.879955,68,81,105.46102,0
673283.4069,5704932.096,648.549262,16.879955,68,81,105.975464,0
673292.9289,5704946.034,653.581824,16.879955,68,81,107.004352,0
673302.4509,5704959.972,658.6143861,16.879955,68,81,108.03324,0
673311.9729,5704973.91,663.6469481,16.879955,68,81,109.062128,0
673321.4949,5704987.848,668.6795102,16.879955,68,81,109.576572,0
673331.0169,5705001.786,673.7120722,16.879955,68,81,111.119904,0
673340.5389,5705015.724,678.7446342,16.879955,68,81,112.148792,0
673350.0609,5705029.661,683.7771963,16.879955,68,81,112.663236,0
673359.5829,5705043.599,688.8097583,16.879955,68,81,114.206568,0
673369.1049,5705057.537,693.8423203,16.879955,68,81,114.721012,0
673378.6269,5705071.475,698.8748824,16.879955,68,81,115.235456,0
673388.1489,5705085.413,703.9074444,16.879955,68,81,116.778788,0
673397.6709,5705099.351,708.9400065,16.879955,68,81,117.807676,0
673407.1929,5705113.289,713.9725685,16.879955,68,81,118.32212,0
673416.7149,5705127.227,719.0051305,16.879955,68,81,119.351008,0
673426.2369,5705141.164,724.0376926,16.879955,68,81,120.379896,0
673435.7589,5705155.102,729.0702546,16.879955,68,81,120.89434,0
673445.2808,5705169.04,734.1028166,16.879955,68,81,121.923228,0
673454.8028,5705182.978,739.1353787,16.879955,68,81,122.437672,0
673464.3248,5705196.916,744.1679407,16.879955,68,81,123.46656,0
673473.8468,5705210.854,749.2005027,16.879955,68,81,123.981004,0
673483.3688,5705224.792,754.2330648,16.879955,68,81,125.009892,0
673492.8908,5705238.73,759.2656268,16.879955,68,81,125.524336,0
673502.4128,5705252.668,764.2981889,16.879955,68,81,126.553224,0
673511.9348,5705266.605,769.3307509,16.879955,68,81,127.582112,0
673521.4568,5705280.543,774.3633129,16.879955,68,81,128.096556,0
673530.9788,5705294.481,779.395875,16.879955,68,81,128.611,0
673540.5008,5705308.419,784.428437,16.879955,68,81,129.639888,0
673550.0228,5705322.357,789.460999,16.879955,68,81,130.154332,0
673559.5448,5705336.295,794.4935611,16.879955,68,81,130.668776,0
673569.0668,5705350.233,799.5261231,16.879955,68,81,131.18322,0
673578.5888,5705364.171,804.5586851,16.879955,68,81,131.697664,0
673588.1108,5705378.108,809.5912472,16.879955,68,81,132.726552,0
673597.6328,5705392.046,814.6238092,16.879955,68,81,133.240996,0
673607.1548,5705405.984,819.6563713,16.879955,68,81,133.240996,0
673616.6768,5705419.922,824.6889333,16.879955,68,81,133.240996,0
673626.1987,5705433.86,829.7214953,16.879955,68,81,133.240996,0
673635.7207,5705447.798,834.7540574,16.879955,68,81,133.75544,0
,,,,,,,
671962.5142,5704220.892,100,19,71,46,0,0
671981.1115,5704224.784,100,19,71,46,1.69980716,0
671999.7087,5704228.675,100,19,71,46,4.454893113,0
672018.306,5704232.566,100,19,71,46,7.206670821,0
672036.9032,5704236.458,100,19,71,46,9.95358897,0
672055.5005,5704240.349,100,19,71,46,12.69410853,0
672074.0977,5704244.24,100,19,71,46,15.42670616,0
672092.6949,5704248.132,100,19,71,46,18.14987754,0
672111.2922,5704252.023,100,19,71,46,20.8621406,0
672129.8894,5704255.914,100,19,71,46,23.56203867,0
672148.4867,5704259.806,100,19,71,46,26.24814343,0
672167.0839,5704263.697,100,19,71,46,28.91905782,0
672185.6812,5704267.588,100,19,71,46,31.57341875,0
672204.2784,5704271.48,100,19,71,46,34.20989968,0
672222.8757,5704275.371,100,19,71,46,36.82721297,0
672241.4729,5704279.262,100,19,71,46,39.42411218,0
672260.0702,5704283.154,100,19,71,46,41.99939407,0
672278.6674,5704287.045,100,19,71,46,44.55190046,0
672297.2647,5704290.936,100,19,71,46,47.08051995,0
672315.8619,5704294.828,100,19,71,46,49.58418933,0
672334.4591,5704298.719,100,19,71,46,52.06189494,0
672353.0564,5704302.61,100,19,71,46,54.51267373,0
672371.6536,5704306.502,100,19,71,46,56.93561418,0
672390.2509,5704310.393,100,19,71,46,59.32985697,0
672408.8481,5704314.284,100,19,71,46,61.69459558,0
672423.5644,5704317.766,107.9520835,15.1224808,71,46,64.02907656,0
672438.2807,5704321.247,115.904167,15.1224808,71,46,66.33259977,0
672452.997,5704324.729,123.8562504,15.1224808,71,46,68.60451828,0
672467.7132,5704328.21,131.8083339,15.1224808,71,46,70.84423828,0
672482.4295,5704331.692,139.7604174,15.1224808,71,46,73.05121871,0
672497.1458,5704335.173,147.7125009,15.1224808,71,46,73.05121871,0
672511.8621,5704338.655,155.6645843,15.1224808,71,46,73.05121871,0
672526.5783,5704342.136,163.6166678,15.1224808,71,46,73.05121871,0
672541.2946,5704345.617,171.5687513,15.1224808,71,46,73.05121871,0
672556.0109,5704349.099,179.5208348,15.1224808,71,46,73.05121871,0
672570.7272,5704352.58,187.4729182,15.1224808,71,46,74.99770748,0
672585.4435,5704356.062,195.4250017,15.1224808,71,46,77.05230718,0
672600.1597,5704359.543,203.3770852,15.1224808,71,46,79.224376,0
672614.876,5704363.025,211.3291687,15.1224808,71,46,79.224376,0
672629.5923,5704366.506,219.2812522,15.1224808,71,46,79.224376,0
672644.3086,5704369.988,227.2333356,15.1224808,71,46,79.224376,0
672659.0248,5704373.469,235.1854191,15.1224808,71,46,79.224376,0
672673.7411,5704376.951,243.1375026,15.1224808,71,46,79.224376,0
672688.4574,5704380.432,251.0895861,15.1224808,71,46,79.224376,0
672703.1737,5704383.914,259.0416695,15.1224808,71,46,78.709932,0
672717.8899,5704387.395,266.993753,15.1224808,71,46,78.709932,0
672732.6062,5704390.877,274.9458365,15.1224808,71,46,79.224376,0
672747.3225,5704394.358,282.89792,15.1224808,71,46,78.709932,0
672762.0388,5704397.84,290.8500035,15.1224808,71,46,78.709932,0
672776.755,5704401.321,298.8020869,15.1224808,71,46,78.709932,0
672791.4713,5704404.802,306.7541704,15.1224808,71,46,78.709932,0
672806.1876,5704408.284,314.7062539,15.1224808,71,46,78.709932,0
672820.9039,5704411.765,322.6583374,15.1224808,71,46,78.709932,0
672835.6201,5704415.247,330.6104208,15.1224808,71,46,78.709932,0
672850.3364,5704418.728,338.5625043,15.1224808,71,46,78.709932,0
672865.0527,5704422.21,346.5145878,15.1224808,71,46,78.709932,0
672879.769,5704425.691,354.4666713,15.1224808,71,46,78.195488,0
672894.4853,5704429.173,362.4187547,15.1224808,71,46,78.195488,0
672909.2015,5704432.654,370.3708382,15.1224808,71,46,78.195488,0
672923.9178,5704436.136,378.3229217,15.1224808,71,46,78.195488,0
672938.6341,5704439.617,386.2750052,15.1224808,71,46,78.195488,0
672953.3504,5704443.099,394.2270887,15.1224808,71,46,78.709932,0
672968.0666,5704446.58,402.1791721,15.1224808,71,46,78.709932,0
672982.7829,5704450.062,410.1312556,15.1224808,71,46,79.224376,0
672997.4992,5704453.543,418.0833391,15.1224808,71,46,79.73882,0
673012.2155,5704457.025,426.0354226,15.1224808,71,46,79.73882,0
673026.9317,5704460.506,433.987506,15.1224808,71,46,80.253264,0
673041.648,5704463.987,441.9395895,15.1224808,71,46,80.767708,0
673056.3643,5704467.469,449.891673,15.1224808,71,46,81.282152,0
673071.0806,5704470.95,457.8437565,15.1224808,71,46,82.31104,0
673085.7968,5704474.432,465.7958399,15.1224808,71,46,82.825484,0
673100.5131,5704477.913,473.7479234,15.1224808,71,46,83.339928,0
673115.2294,5704481.395,481.7000069,15.1224808,71,46,83.854372,1
673129.9457,5704484.876,489.6520904,15.1224808,71,46,84.368816,0
673144.662,5704488.358,497.6041739,15.1224808,71,46,84.88326,0
673159.3782,5704491.839,505.5562573,15.1224808,71,46,85.912148,0
673174.0945,5704495.321,513.5083408,15.1224808,71,46,86.426592,0
673188.8108,5704498.802,521.4604243,15.1224808,71,46,87.45548,0
673203.5271,5704502.284,529.4125078,15.1224808,71,46,87.45548,0
673218.2433,5704505.765,537.3645912,15.1224808,71,46,87.969924,0
673232.9596,5704509.247,545.3166747,15.1224808,71,46,89.513256,0
673247.6759,5704512.728,553.2687582,15.1224808,71,46,91.056588,0
673262.3922,5704516.21,561.2208417,15.1224808,71,46,92.085476,0
673277.1084,5704519.691,569.1729252,15.1224808,71,46,92.085476,0
673291.8247,5704523.172,577.1250086,15.1224808,71,46,93.114364,0
673306.541,5704526.654,585.0770921,15.1224808,71,46,93.114364,0
673321.2573,5704530.135,593.0291756,15.1224808,71,46,94.143252,0
673335.9735,5704533.617,600.9812591,15.1224808,71,46,94.657696,0
673350.6898,5704537.098,608.9333425,15.1224808,71,46,95.686584,0
673365.4061,5704540.58,616.885426,15.1224808,71,46,95.686584,0
673380.1224,5704544.061,624.8375095,15.1224808,71,46,96.715472,0
673394.8386,5704547.543,632.789593,15.1224808,71,46,97.74436,0
673409.5549,5704551.024,640.7416764,15.1224808,71,46,97.74436,0
673424.2712,5704554.506,648.6937599,15.1224808,71,46,98.258804,0
673438.9875,5704557.987,656.6458434,15.1224808,71,46,99.802136,0
673453.7038,5704561.469,664.5979269,15.1224808,71,46,100.31658,0
673468.42,5704564.95,672.5500104,15.1224808,71,46,100.31658,0
673483.1363,5704568.432,680.5020938,15.1224808,71,46,102.374356,0
673497.8526,5704571.913,688.4541773,15.1224808,71,46,102.374356,0
673512.5689,5704575.395,696.4062608,15.1224808,71,46,103.917688,0
673527.2851,5704578.876,704.3583443,15.1224808,71,46,103.917688,0
673542.0014,5704582.357,712.3104277,15.1224808,71,46,104.432132,0
673556.7177,5704585.839,720.2625112,15.1224808,71,46,105.975464,0
673571.434,5704589.32,728.2145947,15.1224808,71,46,105.975464,0
673586.1502,5704592.802,736.1666782,15.1224808,71,46,106.489908,0
673600.8665,5704596.283,744.1187616,15.1224808,71,46,107.518796,0
673615.5828,5704599.765,752.0708451,15.1224808,71,46,109.576572,0
673630.2991,5704603.246,760.0229286,15.1224808,71,46,110.60546,0
673645.0153,5704606.728,767.9750121,15.1224808,71,46,110.60546,0
673659.7316,5704610.209,775.9270956,15.1224808,71,46,111.634348,0
673674.4479,5704613.691,783.879179,15.1224808,71,46,113.17768,0
673689.1642,5704617.172,791.8312625,15.1224808,71,46,115.235456,0
673703.8805,5704620.654,799.783346,15.1224808,71,46,116.264344,0
673718.5967,5704624.135,807.7354295,15.1224808,71,46,117.293232,0
673733.313,5704627.617,815.6875129,15.1224808,71,46,118.32212,0
673748.0293,5704631.098,823.6395964,15.1224808,71,46,119.351008,0
