,longitude,latitude,heading
0,676294.3271139445,5706795.543827143,3.141592653589793
1,676389.8108547024,5706795.833459316,3.2050591718441326
2,676485.1197158551,5706790.082307679,3.2685256900984716
3,676579.8699205201,5706778.3135227915,3.331992208352811
4,676673.6799404161,5706760.574486372,3.39545872660715
5,676766.1720321851,5706736.936620626,3.4589252448614896
6,676856.9737584874,5706707.495100759,3.5223917631158286
7,676945.7194877444,5706672.368471836,3.585858281370168
8,677032.0518664891,5706631.6981715355,3.649324799624507
9,677115.623258394,5706585.647960711,3.7127913178788465
10,677196.0971441814,5706534.403264051,3.7762578361331856
11,677273.1494767773,5706478.170423478,3.839724354387525
12,677346.4699862489,5706417.175867345,3.903190872641864
13,677415.763429271,5706351.665198694,3.9666573908962035
14,677480.7507780893,5706281.902206317,4.030123909150543
15,677541.170344186,5706208.167802561,4.093590427404882
16,677596.7788321292,5706130.758892176,4.157056945659221
17,677647.3523193519,5706049.987176743,4.22052346391356
18,677692.6871579208,5705966.17789951,4.2839899821679
19,677732.6007946569,5705879.66853569,4.347456500422239
20,677766.932506307,5705790.807433484,4.410923018676578
21,677795.544046803,5705699.9524113275,4.474389536930918
22,677818.3202040006,5705607.469316972,4.537856055185257
23,677835.1692636567,5705513.730554241,4.601322573439596
24,677846.023378774,5705419.113583378,4.664789091693935
25,677850.8388428262,5705323.999401033,4.728255609948275
26,677849.5962657621,5705228.771005988,4.791722128202614
27,677842.3006520808,5705133.811856856,4.855188646456953
28,677828.9813806631,5705039.504327882,4.918655164711293
29,677809.6920864404,5704946.228169164,4.982121682965632
30,677784.5104443782,5704854.358977397,5.045588201219971
31,677753.5378566451,5704764.266683391,5.10905471947431
32,677716.8990442273,5704676.314062386,5.172521237728649
33,677674.7415446362,5704590.855273192,5.235987755982989
34,677627.235117729,5704508.234432047,5.299454274237328
35,677574.5710620418,5704428.784226923,5.362920792491668
36,677516.9614443847,5704352.824577856,5.426387310746007
37,677454.6382458068,5704280.661348704,5.489853829000346
38,677387.8524273697,5704212.585115529,5.553320347254685
39,677316.8729194929,5704148.8699965505,5.616786865509024
40,677241.9855389463,5704089.772548364,5.680253383763363
41,677163.4918378468,5704035.530732927,5.743719902017703
42,677081.707889301,5703986.362959402,5.807186420272042
43,676996.9630145826,5703942.467204751,5.870652938526382
44,676909.5984569726,5703904.020216637,5.934119456780721
45,676819.9660076026,5703871.176801796,5.99758597503506
46,676728.4265888388,5703844.069202779,6.061052493289399
47,676635.3488009081,5703822.806565554,6.124519011543738
48,676541.1074376227,5703807.474500144,6.187985529798078
49,676446.0819771802,5703798.134735993,6.251452048052417
50,676350.655054115,5703794.824873543,0.0317332591271704
51,676255.2109185562,5703797.558232943,0.09519977738150942
52,676160.1338889955,5703806.3238005275,0.15866629563584844
53,676065.806804795,5703821.086273305,0.22213281389018746
54,675972.609484666,5703841.786201199,0.2855993321445265
55,675880.9171973239,5703868.340226556,0.3490658503988655
56,675791.0991504792,5703900.641419905,0.4125323686532054
57,675703.5170042459,5703938.5597105995,0.47599888690754444
58,675618.5234149515,5703981.942410665,0.5394654051618843
59,675536.4606152126,5704030.614829676,0.6029319234162234
60,675457.6590359905,5704084.380978243,0.6663984416705624
61,675382.4359761755,5704143.024357219,0.7298649599249014
62,675311.0943250512,5704206.308829519,0.7933314781792404
63,675243.9213427866,5704273.979570944,0.8567979964335795
64,675181.1875038607,5704345.764096291,0.9202645146879194
65,675123.1454080748,5704421.373356525,0.9837310329422584
66,675070.0287635392,5704500.502902657,1.0471975511965983
67,675022.0514457227,5704582.834111592,1.1106640694509373
68,674979.4066363563,5704668.035469068,1.1741305877052763
69,674942.2660456531,5704755.763904465,1.2375971059596154
70,674910.7792209793,5704845.666172149,1.3010636242139553
71,674885.0729447525,5704937.380273779,1.3645301424682943
72,674865.2507239971,5705030.536915838,1.4279966607226333
73,674851.3923736064,5705124.760996538,1.4914631789769723
74,674843.5536949912,5705219.673116119,1.5549296972313122
75,674841.7662514074,5705314.891104427,1.6183962154856513
76,674846.0372408668,5705410.03155967,1.6818627337399903
77,674856.3494671439,5705504.711392116,1.7453292519943293
78,674872.661408994,5705598.549366541,1.8087957702486683
79,674894.9073873053,5705691.167637234,1.8722622885030091
80,674922.9978295128,5705782.193269314,1.9357288067573464
81,674956.8196302097,5705871.259740328,1.9991953250116872
82,674996.2366065038,5705958.008416017,2.062661843266026
83,675041.0900462908,5706042.089994311,2.126128361520365
84,675091.1993472319,5706123.165911806,2.1895948797747042
85,675146.3627438719,5706200.909706959,2.2530613980290433
86,675206.3581199634,5706275.008334601,2.316527916283384
87,675270.9439027363,5706345.163426441,2.3799944345377213
88,675339.8600355051,5706411.092492465,2.443460952792062
89,675412.8290247077,5706472.530058432,2.506927471046401
90,675489.5570571548,5706529.228734862,2.57039398930074
91,675569.7351829973,5706580.960213224,2.633860507555079
92,675653.0405596478,5706627.516185295,2.697327025809418
93,675739.1377516512,5706668.709181999,2.760793544063759
94,675827.6800812694,5706704.373328371,2.8242600623180962
95,675918.3110243453,5706734.36501154,2.887726580572437
96,676010.665645827,5706758.563459119,2.951193098826776
97,676104.3720691695,5706776.871225604,3.014659617081115
98,676199.0529737049,5706789.214584866,3.078126135335454
99,676294.3271139445,5706795.543827143,3.141592653589793
