,longitude,latitude,heading
0,676207.5740290849,5709295.401661167,3.141592653589793
1,676462.1976335419,5709296.176760981,3.2050591718441326
2,676716.3552380303,5709280.84304638,3.2685256900984716
3,676969.0234277183,5709249.462208832,3.331992208352811
4,677219.1847786194,5709202.160557757,3.39545872660715
5,677465.8319546786,5709139.12851277,3.4589252448614896
6,677707.9717643422,5709060.619837673,3.5223917631158286
7,677944.6291602671,5708966.950619373,3.585858281370168
8,678174.8511660588,5708858.497995754,3.649324799624507
9,678397.7107142169,5708735.6986376615,3.7127913178788465
10,678612.3103798258,5708599.046991075,3.7762578361331856
11,678817.7859949397,5708449.093286543,3.839724354387525
12,679013.3101291055,5708286.44132389,3.903190872641864
13,679198.0954219828,5708111.746041127,3.9666573908962035
14,679371.3977546394,5707925.710877318,4.030123909150543
15,679532.5192467303,5707729.084940056,4.093590427404882
16,679680.8110674816,5707522.659988915,4.157056945659221
17,679815.6760491445,5707307.267247061,4.22052346391356
18,679936.571092381,5707083.774053859,4.2839899821679
19,680043.0093538847,5706853.080371921,4.347456500422239
20,680134.5622074127,5706616.11516274,4.410923018676578
21,680210.8609703216,5706373.832645446,4.474389536930918
22,680271.598388646,5706127.208453773,4.537856055185257
23,680316.5298747292,5705877.235706771,4.601322573439596
24,680345.4744924158,5705624.921009034,4.664789091693935
25,680358.3156858342,5705371.280396599,4.728255609948275
26,680355.001748829,5705117.335244848,4.791722128202614
27,680335.5460331539,5704864.108154898,4.855188646456953
28,680300.0268945838,5704612.618835073,4.918655164711293
29,680248.5873771674,5704363.879994042,4.982121682965632
30,680181.4346368946,5704118.893262182,5.045588201219971
31,680098.839107105,5703878.645157596,5.10905471947431
32,680001.1334090077,5703644.103113041,5.172521237728649
33,679888.7110117036,5703416.211579814,5.235987755982989
34,679762.0246471234,5703195.888224215,5.299454274237328
35,679621.584486269,5702984.020231992,5.362920792491668
36,679467.9560841189,5702781.46073562,5.426387310746007
37,679301.7581014852,5702589.025378784,5.489853829000346
38,679123.6598130092,5702407.489031965,5.553320347254685
39,678934.3784113465,5702237.582672289,5.616786865509024
40,678734.6761184086,5702079.990440241,5.680253383763363
41,678525.3571153103,5701935.34688509,5.743719902017703
42,678307.264303397,5701804.234410106,5.807186420272042
43,678081.2759094093,5701687.18092784,5.870652938526382
44,677848.3019484646,5701584.657734937,5.934119456780721
45,677609.2805591131,5701497.077614982,5.99758597503506
46,677365.1742252323,5701424.793177048,6.061052493289399
47,677116.9658999839,5701368.095436601,6.124519011543738
48,676865.6550474467,5701327.212644482,6.187985529798078
49,676612.2536178711,5701302.309368643,6.251452048052417
50,676357.7819727631,5701293.48583235,0.0317332591271704
51,676103.2647762098,5701300.777511484,0.09519977738150942
52,675849.7268689894,5701324.154992544,0.15866629563584844
53,675598.1891420793,5701363.524091941,0.22213281389018746
54,675349.6644261715,5701418.726236048,0.2855993321445265
55,675105.1534137451,5701489.539100478,0.3490658503988655
56,674865.640630108,5701575.677506041,0.4125323686532054
57,674632.0904696216,5701676.794567677,0.47599888690754444
58,674405.4433130634,5701792.483091824,0.5394654051618843
59,674186.6117417464,5701922.27721652,0.6029319234162234
60,673976.4768636324,5702065.6542876465,0.6663984416705624
61,673775.8847662171,5702222.036963775,0.7298649599249014
62,673585.6431104596,5702390.795541088,0.7933314781792404
63,673406.5178794565,5702571.25048907,0.8567979964335795
64,673239.230294941,5702762.675186695,0.9202645146879194
65,673084.4539140079,5702964.298848165,0.9837310329422584
66,672942.8119177432,5703175.309626339,1.0471975511965983
67,672814.8746026643,5703394.857881442,1.1106640694509373
68,672701.1570850577,5703622.059601823,1.1741305877052763
69,672602.11722745,5703855.999963061,1.2375971059596154
70,672518.1537955485,5704095.737011052,1.3010636242139553
71,672449.6048530663,5704340.305454258,1.3645301424682943
72,672396.746400886,5704588.720549893,1.4279966607226333
73,672359.7912660358,5704839.982068364,1.4914631789769723
74,672338.8882449471,5705093.078320053,1.5549296972313122
75,672334.1215044394,5705346.990228213,1.6183962154856513
76,672345.5102428428,5705600.695431599,1.6818627337399903
77,672373.008612622,5705853.172400327,1.7453292519943293
78,672416.5059048155,5706103.404548406,1.8087957702486683
79,672475.8269945481,5706350.384326384,1.8722622885030091
80,672550.7330458292,5706593.117277666,1.9357288067573464
81,672640.9224728036,5706830.6260421155,1.9991953250116872
82,672746.0321535906,5707061.9542909395,2.062661843266026
83,672865.6388918321,5707286.170576915,2.126128361520365
84,672999.2611200755,5707502.372084522,2.1895948797747042
85,673146.3608381408,5707709.688264867,2.2530613980290433
86,673306.345778679,5707907.284340798,2.316527916283384
87,673478.5717912143,5708094.3646680415,2.3799944345377213
88,673662.3454350808,5708270.175938895,2.443460952792062
89,673856.9267708291,5708434.010215549,2.506927471046401
90,674061.5323388723,5708585.207780809,2.57039398930074
91,674275.3383133927,5708723.159794758,2.633860507555079
92,674497.4838188208,5708847.310746664,2.697327025809418
93,674727.0743955462,5708957.160692243,2.760793544063759
94,674963.1856009148,5709052.267267248,2.8242600623180962
95,675204.8667310255,5709132.247469307,2.887726580572437
96,675451.144648348,5709196.779200795,2.951193098826776
97,675701.0276997595,5709245.602566523,3.014659617081115
98,675953.5097092295,5709278.52092102,3.078126135335454
99,676207.5740290849,5709295.401661167,3.141592653589793
