,longitude,latitude,heading
0,676190.2201303669,5709795.374158574,3.141592653589793
1,676476.6717501527,5709796.246764,3.2050591718441326
2,676762.5991977854,5709778.9969406985,3.2685256900984716
3,677046.8511294627,5709743.694081789,3.331992208352811
4,677328.2829398565,5709690.48027594,3.39545872660715
5,677605.7613713853,5709619.569736245,3.4589252448614896
6,677878.1690779215,5709531.247938656,3.5223917631158286
7,678144.4091245522,5709425.870473378,3.585858281370168
8,678403.409405262,5709303.861613864,3.649324799624507
9,678654.1269607425,5709165.712609155,3.7127913178788465
10,678895.5521789256,5709011.979706414,3.7762578361331856
11,679126.7128613148,5708843.281911629,3.839724354387525
12,679346.6781387235,5708660.298497472,3.903190872641864
13,679554.5622206383,5708463.766268345,3.9666573908962035
14,679749.5279630886,5708254.476593646,4.030123909150543
15,679930.790240642,5708033.272221155,4.093590427404882
16,680097.619108927,5707801.043883404,4.157056945659221
17,680249.3427449286,5707558.7267106995,4.22052346391356
18,680385.3501532042,5707307.296465218,4.2839899821679
19,680505.0936271001,5707047.765611385,4.347456500422239
20,680608.0909550473,5706781.179238312,4.410923018676578
21,680693.9273630313,5706508.610850807,4.474389536930918
22,680762.2571854087,5706231.158045831,4.537856055185257
23,680812.8052573248,5705949.9380918825,4.601322573439596
24,680845.3680231192,5705666.083429098,4.664789091693935
25,680859.814356248,5705380.737108235,4.728255609948275
26,680856.086087418,5705095.048186882,4.791722128202614
27,680834.1982388006,5704810.167101485,4.855188646456953
28,680794.2389633855,5704527.241033826,4.918655164711293
29,680736.3691897191,5704247.409290646,4.982121682965632
30,680660.8219734635,5703971.798715013,5.045588201219971
31,680567.9015583964,5703701.5191479465,5.10905471947431
32,680457.9821506382,5703437.658958592,5.172521237728649
33,680331.5064110592,5703181.280660945,5.235987755982989
34,680188.983671946,5702933.41663479,5.299454274237328
35,680030.9878851268,5702695.064968114,5.362920792491668
36,679858.1553098329,5702467.185437712,5.426387310746007
37,679671.1819496215,5702250.695644225,5.489853829000346
38,679470.8207487056,5702046.467317107,5.553320347254685
39,679257.8785589901,5701855.322804488,5.616786865509024
40,679033.2128900525,5701678.031761988,5.680253383763363
41,678797.7284551706,5701515.308053861,5.743719902017703
42,678552.3735273234,5701367.806878936,5.807186420272042
43,678298.1361198543,5701236.122132886,5.870652938526382
44,678036.040007194,5701120.784017488,5.934119456780721
45,677767.1406016791,5701022.256906454,5.99758597503506
46,677492.5207030806,5700940.937476417,6.061052493289399
47,677213.2861379718,5700877.153110607,6.124519011543738
48,676930.561306501,5700831.160581585,6.187985529798078
49,676645.4846545064,5700803.145018372,6.251452048052417
50,676359.2040892126,5700793.219162091,0.0317332591271704
51,676072.8723569679,5700801.422913079,0.09519977738150942
52,675787.6424016366,5700827.723171314,0.15866629563584844
53,675504.6627223319,5700872.01397078,0.22213281389018746
54,675225.0727491798,5700934.116907161,0.2855993321445265
55,674949.9982557255,5701013.781857189,0.3490658503988655
56,674680.5468264482,5701110.687986707,0.4125323686532054
57,674417.8033976229,5701224.445043353,0.47599888690754444
58,674162.8258894732,5701354.594928695,0.5394654051618843
59,673916.6409471907,5701500.61354343,0.6029319234162234
60,673680.2398079534,5701661.912898231,0.6663984416705624
61,673454.5743105711,5701837.843481737,0.7298649599249014
62,673240.55306381,5702027.696876144,0.7933314781792404
63,673039.0377888067,5702230.708609839,0.8567979964335795
64,672850.8398502846,5702446.061235636,0.9202645146879194
65,672676.7169905228,5702672.887622165,0.9837310329422584
66,672517.3702792119,5702910.274445224,1.0471975511965983
67,672373.4412914646,5703157.265864979,1.1106640694509373
68,672245.5095253265,5703412.867374265,1.1741305877052763
69,672134.0900691762,5703676.049802464,1.2375971059596154
70,672039.6315283894,5703945.753458871,1.3010636242139553
71,671962.5142196098,5704220.892398866,1.3645301424682943
72,671903.0486398853,5704500.358795729,1.4279966607226333
73,671861.4742168245,5704783.027400501,1.4914631789769723
74,671837.9583448047,5705067.760071968,1.5549296972313122
75,671832.5957111022,5705353.410358511,1.6183962154856513
76,671845.4079146609,5705638.828113428,1.6818627337399903
77,671876.3433790309,5705922.864125115,1.7453292519943293
78,671925.2775598296,5706204.374743526,1.8087957702486683
79,671992.0134458954,5706482.2264842475,1.8722622885030091
80,672076.2823521172,5706755.300591716,1.9357288067573464
81,672177.7450007593,5707022.49754316,1.9991953250116872
82,672295.9928869314,5707282.7414752245,2.062661843266026
83,672430.5499227208,5707534.984515359,2.126128361520365
84,672580.8743533725,5707778.211000646,2.1895948797747042
85,672746.3609378199,5708011.441567015,2.2530613980290433
86,672926.3433847964,5708233.737092423,2.316527916283384
87,673120.0970347337,5708444.202478125,2.3799944345377213
88,673326.8417766667,5708641.990252787,2.443460952792062
89,673545.74518841,5708826.303984978,2.506927471046401
90,673775.9258873838,5708996.401490247,2.57039398930074
91,674016.4570786085,5709151.597819922,2.633860507555079
92,674266.3702856004,5709291.268019538,2.697327025809418
93,674524.6592491593,5709414.84964585,2.760793544063759
94,674790.2839783634,5709521.8450321965,2.8242600623180962
95,675062.1749374762,5709611.823293182,2.887726580572437
96,675339.2373519146,5709684.422060524,2.951193098826776
97,675620.3556159541,5709739.348943086,3.014659617081115
98,675904.397784432,5709776.382705208,3.078126135335454
99,676190.2201303669,5709795.374158574,3.141592653589793
