,longitude,latitude,heading
0,676172.8651379807,5710295.346966159,3.141592653589793
1,676491.144786831,5710296.3172145495,3.2050591718441326
2,676808.8421086506,5710277.151417285,3.2685256900984716
3,677124.6778302297,5710237.926666965,3.331992208352811
4,677437.3801641879,5710178.800829381,3.39545872660715
5,677745.6899304409,5710100.011909106,3.4589252448614896
6,678048.3656270611,5710001.877092361,3.5223917631158286
7,678344.1884301067,5709884.791470944,3.585858281370168
8,678631.9671022735,5709749.226452361,3.649324799624507
9,678910.5427905916,5709595.72786255,3.7127913178788465
10,679178.7936938336,5709424.913748822,3.7762578361331856
11,679435.6395808214,5709237.471891817,3.839724354387525
12,679680.0461414182,5709034.15703654,3.903190872641864
13,679911.0291526666,5708815.7878535725,3.9666573908962035
14,680127.6584432742,5708583.243642713,4.030123909150543
15,680329.0616404607,5708337.460792292,4.093590427404882
16,680514.427684057,5708079.4290084625,4.157056945659221
17,680683.0100936823,5707810.187329596,4.22052346391356
18,680834.129975822,5707530.819941887,4.2839899821679
19,680967.1787586773,5707242.451813002,4.347456500422239
20,681081.6206437513,5706946.244161352,4.410923018676578
21,681176.9947642854,5706643.389779278,4.474389536930918
22,681252.9170418328,5706335.108228989,4.537856055185257
23,681309.0817334859,5706022.640930581,4.601322573439596
24,681345.2626635083,5705707.246161988,4.664789091693935
25,681361.314134409,5705390.193990989,4.728255609948275
26,681357.1715137796,5705072.761159702,4.791722128202614
27,681332.8514945331,5704756.225942204,4.855188646456953
28,681288.4520274915,5704441.862995974,4.918655164711293
29,681224.1519266001,5704130.938227964,4.982121682965632
30,681140.2101483647,5703824.703695941,5.045588201219971
31,681036.9647484184,5703524.392565684,5.10905471947431
32,680914.8315194378,5703231.214144365,5.172521237728649
33,680774.302315902,5702946.349010088,5.235987755982989
34,680615.9430724591,5702670.944257288,5.299454274237328
35,680440.3915239002,5702406.108877079,5.362920792491668
36,680248.3546359396,5702152.909291199,5.426387310746007
37,680040.6057571691,5701912.365057546,5.489853829000346
38,679817.9815036784,5701685.444764579,5.553320347254685
39,679581.3783889083,5701473.062131153,5.616786865509024
40,679331.7492123306,5701276.072327454,5.680253383763363
41,679070.0992215184,5701095.268531879,5.743719902017703
42,678797.4820630858,5700931.378737697,5.807186420272042
43,678514.9955388183,5700785.062822348,5.870652938526382
44,678223.7771841058,5700656.90989117,5.934119456780721
45,677924.999686498,5700547.435906221,5.99758597503506
46,677619.8661628455,5700457.0816097725,6.061052493289399
47,677309.6053140602,5700386.21075073,6.124519011543738
48,676995.4664770125,5700335.108621232,6.187985529798078
49,676678.7145935004,5700303.980909149,6.251452048052417
50,676360.625116552,5700292.952871203,0.0317332591271704
51,676042.4788745766,5700302.068829959,0.09519977738150942
52,675725.5569140433,5700331.291996699,0.15866629563584844
53,675411.1353414496,5700380.504620875,0.22213281389018746
54,675100.4801853468,5700449.5084655015,0.2855993321445265
55,674794.8422990984,5700538.025606602,0.3490658503988655
56,674495.4523248904,5700645.699553398,0.4125323686532054
57,674203.5157392533,5700772.096684774,0.47599888690754444
58,673920.208000036,5700916.707996199,0.5394654051618843
59,673646.6698143514,5701078.951150036,0.6029319234162234
60,673384.0025465344,5701258.172821023,0.6663984416705624
61,673133.2637845799,5701453.651327405,0.7298649599249014
62,672895.4630828955,5701664.59953719,0.7933314781792404
63,672671.5578984909,5701890.168037752,0.8567979964335795
64,672462.4497369446,5702129.448556082,0.9202645146879194
65,672268.9805236501,5702381.477615863,0.9837310329422584
66,672091.9292149291,5702645.24041668,1.0471975511965983
67,671932.0086626428,5702919.674919752,1.1106640694509373
68,671789.8627449044,5703203.676123708,1.1741305877052763
69,671666.0637744309,5703496.1005132515,1.2375971059596154
70,671561.1101949576,5703795.770662773,1.3010636242139553
71,671475.4245749708,5704101.479976404,1.3645301424682943
72,671409.3519068325,5704411.997545445,1.4279966607226333
73,671363.1582181319,5704726.073103613,1.4914631789769723
74,671337.029500849,5705042.442060196,1.5549296972313122
75,671331.0709626381,5705359.830590838,1.6183962154856513
76,671345.306603242,5705676.960765489,1.6818627337399903
77,671379.6791177415,5705992.555692913,1.7453292519943293
78,671434.0501270333,5706305.3446610095,1.8087957702486683
79,671508.2007346114,5706614.068252309,1.8722622885030091
80,671601.8324074165,5706917.483414055,1.9357288067573464
81,671714.5681772155,5707214.368462467,1.9991953250116872
82,671845.9541576835,5707503.528001045,2.062661843266026
83,671995.4613710933,5707783.797733153,2.126128361520365
84,672162.4878772699,5708054.049149473,2.1895948797747042
85,672346.3611962541,5708313.194071521,2.2530613980290433
86,672546.341014938,5708560.189032882,2.316527916283384
87,672761.6221667886,5708794.039480584,2.3799944345377213
88,672991.3378726859,5709013.803779645,2.443460952792062
89,673234.5632298391,5709218.597004726,2.506927471046401
90,673490.3189347576,5709407.594503576,2.57039398930074
91,673757.5752253019,5709580.03521796,2.633860507555079
92,674035.2560259635,5709735.22474863,2.697327025809418
93,674322.2432796995,5709872.538152087,2.760793544063759
94,674617.3814488971,5709991.422457771,2.8242600623180962
95,674919.4821673646,5710091.398895576,2.887726580572437
96,675227.3290246269,5710172.064824709,2.951193098826776
97,675539.6824632804,5710233.0953561,3.014659617081115
98,675855.2847696953,5710274.244661812,3.078126135335454
99,676172.8651379807,5710295.346966159,3.141592653589793
