,longitude,latitude,heading
0,696589.5901310181,5673697.581731827,3.141592653589793
1,696780.5687820077,5673698.844600004,3.2050591718441326
2,696971.2409604006,5673688.024232844,3.2685256900984716
3,697160.8388896582,5673665.164167452,3.331992208352811
4,697348.5991147738,5673630.356421667,3.39545872660715
5,697533.7655766092,5673583.741124058,3.4589252448614896
6,697715.5926565119,5673525.505950155,3.5223917631158286
7,697893.348178955,5673455.885367202,3.585858281370168
8,698066.316360099,5673375.159690447,3.649324799624507
9,698233.8006904023,5673283.653954782,3.7127913178788465
10,698395.1267396633,5673181.73660625,3.7762578361331856
11,698549.6448731939,5673069.818018692,3.839724354387525
12,698696.7328681785,5672948.3488415135,3.903190872641864
13,698835.7984196765,5672817.818185195,3.9666573908962035
14,698966.2815261668,5672678.751651876,4.030123909150543
15,699087.6567450225,5672531.709218917,4.093590427404882
16,699199.4353088218,5672377.282983997,4.157056945659221
17,699301.1670939679,5672216.094780783,4.22052346391356
18,699392.4424336782,5672048.793674805,4.2839899821679
19,699472.8937680387,5671876.053349625,4.347456500422239
20,699542.1971244685,5671698.569393809,4.410923018676578
21,699600.073422627,5671517.05649964,4.474389536930918
22,699646.2895985021,5671332.245584876,4.537856055185257
23,699680.6595431503,5671144.880849112,4.601322573439596
24,699703.0448523001,5670955.716776657,4.664789091693935
25,699713.3553837994,5670765.515097949,4.728255609948275
26,699711.54962066,5670575.0417218,4.791722128202614
27,699697.6348382346,5670385.063650793,4.855188646456953
28,699671.6670748547,5670196.345892297,4.918655164711293
29,699633.7509060458,5670009.6483775,4.982121682965632
30,699584.0390232357,5669825.722900949,5.045588201219971
31,699522.7316186526,5669645.3100928385,5.10905471947431
32,699450.0755788934,5669469.136436316,5.172521237728649
33,699366.3634904192,5669297.911341802,5.235987755982989
34,699271.9324609832,5669132.324290083,5.299454274237328
35,699167.1627617485,5668973.042055744,5.362920792491668
36,699052.4762955698,5668820.70602207,5.426387310746007
37,698928.3348976121,5668675.929598266,5.489853829000346
38,698795.2384751638,5668539.29574938,5.553320347254685
39,698653.7229941376,5668411.354648896,5.616786865509024
40,698504.3583203796,5668292.621463419,5.680253383763363
41,698347.745924487,5668183.574278406,5.743719902017703
42,698184.5164593826,5668084.652173275,5.807186420272042
43,698015.3272204143,5667996.253453625,5.870652938526382
44,697840.8594982076,5667918.734047718,5.934119456780721
45,697661.8158349436,5667852.406073648,5.99758597503506
46,697478.9171951141,5667797.53658295,6.061052493289399
47,697292.9000621516,5667754.346485743,6.124519011543738
48,697104.5134726308,5667723.009661691,6.187985529798078
49,696914.5159999873,5667703.652260356,6.251452048052417
50,696723.6726999014,5667696.35219377,0.0317332591271704
51,696532.7520296487,5667701.138823259,0.09519977738150942
52,696342.5227538217,5667717.992841739,0.15866629563584844
53,696153.750848883,5667746.84635201,0.22213281389018746
54,695967.1964190099,5667787.583140646,0.2855993321445265
55,695783.6106356506,5667840.03914645,0.3490658503988655
56,695603.7327131056,5667904.003121517,0.4125323686532054
57,695428.2869323142,5667979.217482267,0.47599888690754444
58,695257.9797248187,5668065.379347024,0.5394654051618843
59,695093.4968286469,5668162.141755915,0.6029319234162234
60,694935.5005275535,5668269.11506822,0.6663984416705624
61,694784.6269847341,5668385.86853151,0.7298649599249014
62,694641.4836817348,5668511.932016279,0.7933314781792404
63,694506.6469728675,5668646.7979090335,0.8567979964335795
64,694380.6597649648,5668789.923156299,0.9202645146879194
65,694264.029331812,5668940.731451219,0.9837310329422584
66,694157.2252720481,5669098.615554017,1.0471975511965983
67,694060.6776187491,5669262.939736929,1.1106640694509373
68,693974.7751082996,5669433.042343817,1.1741305877052763
69,693899.863615515,5669608.238454096,1.2375971059596154
70,693836.2447613099,5669787.822640318,1.3010636242139553
71,693784.1746985125,5669971.071808264,1.3645301424682943
72,693743.8630807082,5670157.248108144,1.4279966607226333
73,693715.472218262,5670345.601905189,1.4914631789769723
74,693699.116424914,5670535.37479766,1.5549296972313122
75,693694.8615575748,5670725.802670137,1.6183962154856513
76,693702.7247511761,5670916.118769834,1.6818627337399903
77,693722.6743496397,5671105.5567935025,1.7453292519943293
78,693754.6300332459,5671293.353972558,1.8087957702486683
79,693798.46314189,5671478.75414398,1.8722622885030091
80,693853.9971929262,5671661.010794625,1.9357288067573464
81,693921.0085915193,5671839.390066742,1.9991953250116872
82,693999.2275306454,5672013.173712547,2.062661843266026
83,694088.3390771274,5672181.6619859915,2.126128361520365
84,694187.9844393315,5672344.176460091,2.1895948797747042
85,694297.7624114351,5672500.06275845,2.2530613980290433
86,694417.2309884496,5672648.693190009,2.316527916283384
87,694545.9091455077,5672789.469276412,2.3799944345377213
88,694683.2787742572,5672921.824161795,2.443460952792062
89,694828.7867685725,5673045.224895317,2.506927471046401
90,694981.8472511929,5673159.174577227,2.57039398930074
91,695141.843932331,5673263.214359844,2.633860507555079
92,695308.1325907614,5673356.925295361,2.697327025809418
93,695480.0436674082,5673439.930023063,2.760793544063759
94,695656.8849609934,5673511.894289131,2.8242600623180962
95,695837.9444149007,5673572.528292935,2.887726580572437
96,696022.4929840376,5673621.587854367,2.951193098826776
97,696209.7875701581,5673658.875397519,3.014659617081115
98,696399.0740138326,5673684.240746736,3.078126135335454
99,696589.5901310181,5673697.581731827,3.141592653589793
