,longitude,latitude,heading
0,696513.0304388478,5675697.287682811,3.141592653589793
1,696831.3284565689,5675699.395529657,3.2050591718441326
2,697149.1160730077,5675681.364595374,3.2685256900984716
3,697465.1136508454,5675643.267393232,3.331992208352811
4,697778.0487492244,5675585.257239299,3.39545872660715
5,698086.661247875,5675507.567636487,3.4589252448614896
6,698389.7084218084,5675410.511335706,3.5223917631158286
7,698685.969946136,5675294.479077783,3.585858281370168
8,698974.2528108464,5675159.938021251,3.649324799624507
9,699253.3961257403,5675007.429862303,3.7127913178788465
10,699522.2757961525,5674837.568654453,3.7762578361331856
11,699779.809050621,5674651.038336688,3.839724354387525
12,700024.9588022415,5674448.589980031,3.903190872641864
13,700256.7378261322,5674231.0387636125,3.9666573908962035
14,700474.2127361576,5673999.260692394,4.030123909150543
15,700676.5077448725,5673754.189069795,4.093590427404882
16,700862.8081915284,5673496.8107393775,4.157056945659221
17,701032.3638239009,5673228.162110762,4.22052346391356
18,701184.4918207066,5672949.324985784,4.2839899821679
19,701318.579542412,5672661.422201659,4.347456500422239
20,701434.0869993343,5672365.613108793,4.410923018676578
21,701530.5490270782,5672063.088901384,4.474389536930918
22,701607.5771605291,5671755.067819659,4.537856055185257
23,701664.8611988383,5671442.790243145,4.601322573439596
24,701702.1704550893,5671127.513694641,4.664789091693935
25,701719.3546856,5670810.507775144,4.728255609948275
26,701716.3446951128,5670493.049050053,4.791722128202614
27,701693.1526154311,5670176.415907368,4.855188646456953
28,701649.8718563808,5669861.8834085185,4.918655164711293
29,701586.6767292974,5669550.718152629,4.982121682965632
30,701503.8217445591,5669244.173174947,5.045588201219971
31,701401.640586008,5668943.482899954,5.10905471947431
32,701280.5447663974,5668649.858169513,5.172521237728649
33,701141.0219693002,5668364.4813661445,5.235987755982989
34,700983.6340841663,5668088.5016509965,5.299454274237328
35,700809.0149424691,5667823.030335793,5.362920792491668
36,700617.8677640741,5667569.136407347,5.426387310746007
37,700410.9623241379,5667327.842222678,5.489853829000346
38,700189.1318519706,5667100.119392112,5.553320347254685
39,699953.2696743736,5666886.884866901,5.616786865509024
40,699704.3256169965,5666688.99724713,5.680253383763363
41,699443.3021782256,5666507.2533248,5.743719902017703
42,699171.2504910398,5666342.3848759495,5.807186420272042
43,698889.266089113,5666195.055714781,5.870652938526382
44,698598.4844942371,5666065.859021587,5.934119456780721
45,698300.0766428524,5665955.314955258,5.99758597503506
46,697995.2441701179,5665863.868559951,6.061052493289399
47,697685.2145705286,5665791.887974341,6.124519011543738
48,697371.2362545775,5665739.6629506145,6.187985529798078
49,697054.5735213764,5665707.403689188,6.251452048052417
50,696736.5014674888,5665695.239993786,0.0317332591271704
51,696418.300852475,5665703.220750277,0.09519977738150942
52,696101.2529418264,5665731.313731319,0.15866629563584844
53,695786.6343480516,5665779.405727609,0.22213281389018746
54,695475.7118906826,5665847.303005151,0.2855993321445265
55,695169.7374958862,5665934.732086702,0.3490658503988655
56,694869.9431562118,5666041.340854224,0.4125323686532054
57,694577.5359707503,5666166.699967863,0.47599888690754444
58,694293.693285666,5666310.30459576,0.5394654051618843
59,694019.5579546471,5666471.5764476815,0.6029319234162234
60,693756.2337383383,5666649.866104285,0.6663984416705624
61,693504.7808612636,5666844.455632628,0.7298649599249014
62,693266.211744103,5667054.561477374,0.7933314781792404
63,693041.4869284893,5667279.337616055,0.8567979964335795
64,692831.5112107081,5667517.87896569,0.9202645146879194
65,692637.1299998478,5667769.225027028,0.9837310329422584
66,692459.1259150426,5668032.363751765,1.0471975511965983
67,692298.215635485,5668306.235617148,1.1106640694509373
68,692155.0470158763,5668589.737891583,1.1741305877052763
69,692030.1964789063,5668881.729074082,1.2375971059596154
70,691924.1666952462,5669181.033489693,1.3010636242139553
71,691837.3845603818,5669486.446022381,1.3645301424682943
72,691770.1994764169,5669796.736966399,1.4279966607226333
73,691722.8819457584,5670110.65697657,1.4914631789769723
74,691695.6224823331,5670426.9420975745,1.5549296972313122
75,691688.5308447172,5670744.318852038,1.6183962154856513
76,691701.6355942592,5671061.509366946,1.6818627337399903
77,691734.8839799784,5671377.236517749,1.7453292519943293
78,691788.1421507006,5671690.229069476,1.8087957702486683
79,691861.1956935839,5671999.226794185,1.8722622885030091
80,691953.7504968707,5672302.985544158,1.9357288067573464
81,692065.4339334023,5672600.282260425,1.9991953250116872
82,692195.7963601426,5672889.919896475,2.062661843266026
83,692344.3129276853,5673170.732237368,2.126128361520365
84,692510.3856924757,5673441.5885947915,2.1895948797747042
85,692693.3460232585,5673701.398359265,2.2530613980290433
86,692892.4572920807,5673949.115391088,2.316527916283384
87,693106.9178390364,5674183.7422324,2.3799944345377213
88,693335.8641988324,5674404.334123409,2.443460952792062
89,693578.3745762103,5674610.00280658,2.506927471046401
90,693833.4725562478,5674799.920103509,2.57039398930074
91,694100.1310346258,5674973.321250052,2.633860507555079
92,694377.2763520535,5675129.507976277,2.697327025809418
93,694663.7926162304,5675267.851318839,2.760793544063759
94,694958.5261939561,5675387.794154445,2.8242600623180962
95,695260.290355326,5675488.853444177,2.887726580572437
96,695567.8700513244,5675570.622179642,2.951193098826776
97,695880.0268055949,5675632.771023092,3.014659617081115
98,696195.5037007075,5675675.049634857,3.078126135335454
99,696513.0304388478,5675697.287682811,3.141592653589793
