,longitude,latitude,heading
0,696532.1721909242,5675197.360754417,3.141592653589793
1,696818.6403478959,5675199.2571266275,3.2050591718441326
2,697104.6490567604,5675183.028608102,3.2685256900984716
3,697389.0466460793,5675148.740471721,3.331992208352811
4,697670.6879226039,5675096.530712529,3.39545872660715
5,697948.4387829362,5675026.609493242,3.4589252448614896
6,698221.1807806804,5674939.258299072,3.5223917631158286
7,698487.8156306869,5674834.828805333,3.585858281370168
8,698747.2696322396,5674713.741462297,3.649324799624507
9,698998.4979933652,5674576.483803021,3.7127913178788465
10,699240.4890388373,5674423.6084809415,3.7762578361331856
11,699472.2682849183,5674255.731045113,3.839724354387525
12,699692.9023644081,5674073.527462046,3.903190872641864
13,699901.5027861834,5673877.731394128,3.9666573908962035
14,700097.2295140636,5673669.13124554,4.030123909150543
15,700279.294350577,5673448.566987634,4.093590427404882
16,700446.9641119781,5673216.926776461,4.157056945659221
17,700599.563581713,5672975.143376159,4.22052346391356
18,700736.4782304207,5672724.190402538,4.2839899821679
19,700857.156691497,5672465.078402054,4.347456500422239
20,700961.1129822345,5672198.850781927,4.410923018676578
21,701047.9284615826,5671926.579607827,4.474389536930918
22,701117.2535166232,5671649.361286032,4.537856055185257
23,701168.8089709618,5671368.312147535,4.601322573439596
24,701202.3872093532,5671084.5639518,4.664789091693935
25,701217.8530140216,5670799.259328361,4.728255609948275
26,701215.1441093055,5670513.547174629,4.791722128202614
27,701194.271412428,5670228.578028417,4.855188646456953
28,701155.3189893855,5669945.499433903,4.918655164711293
29,701098.4437161321,5669665.45131965,4.982121682965632
30,701023.8746464314,5669389.561407362,5.045588201219971
31,700931.9120889278,5669118.9406698495,5.10905471947431
32,700822.9263971639,5668854.678856527,5.172521237728649
33,700697.3564774288,5668597.8401044775,5.235987755982989
34,700555.7080204616,5668349.458652765,5.299454274237328
35,700398.5514641444,5668110.534677266,5.362920792491668
36,700226.5196954084,5667882.030262819,5.426387310746007
37,700040.3055006259,5667664.86552888,5.489853829000346
38,699840.6587747718,5667459.914924336,5.553320347254685
39,699628.3835006189,5667268.003706366,5.616786865509024
40,699404.3345101421,5667089.904617548,5.680253383763363
41,699169.4140412047,5666926.334774565,5.743719902017703
42,698924.5681033995,5666777.952781075,5.807186420272042
43,698670.7826677074,5666645.356076307,5.870652938526382
44,698409.0796953267,5666529.078530105,5.934119456780721
45,698140.5130216859,5666429.58829405,5.99758597503506
46,697866.1641122228,5666347.285917316,6.061052493289399
47,697587.1377070379,5666282.50273484,6.124519011543738
48,697304.5573719646,5666235.499534246,6.187985529798078
49,697019.5609739823,5666206.465506929,6.251452048052417
50,696733.2960991953,5666195.517487429,0.0317332591271704
51,696446.9154318307,5666202.699484208,0.09519977738150942
52,696161.5721128634,5666227.982503653,0.15866629563584844
53,695878.4150969547,5666271.264668016,0.22213281389018746
54,695598.5845263964,5666332.371626799,0.2855993321445265
55,695323.2071406804,5666411.057259886,0.3490658503988655
56,695053.3917401707,5666507.004669597,0.4125323686532054
57,694790.2247221288,5666619.827457656,0.47599888690754444
58,694534.7657070594,5666749.071281878,0.5394654051618843
59,694288.043272968,5666894.215686362,0.6029319234162234
60,694051.0508146954,5667054.67619773,0.6663984416705624
61,693824.7425449815,5667229.806679044,0.7298649599249014
62,693610.0296533449,5667418.901931838,0.7933314781792404
63,693407.7766382265,5667621.200535853,0.8567979964335795
64,693218.7978271459,5667835.887914991,0.9202645146879194
65,693043.8540988667,5668062.099617161,0.9837310329422584
66,692883.6498207486,5668298.924794822,1.0471975511965983
67,692738.8300136026,5668545.409872198,1.1106640694509373
68,692609.9777554476,5668800.56238441,1.1741305877052763
69,692497.611834607,5669063.354973086,1.2375971059596154
70,692402.1846615816,5669332.72952235,1.3010636242139553
71,692324.0804480935,5669607.60141858,1.3645301424682943
72,692263.6136606213,5669886.86391676,1.4279966607226333
73,692221.027754648,5670169.392595895,1.4914631789769723
74,692196.4941947057,5670454.049885534,1.5549296972313122
75,692190.1117641624,5670739.689645221,1.6183962154856513
76,692201.9061675244,5671025.161778423,1.6818627337399903
77,692231.8299268563,5671309.316862398,1.7453292519943293
78,692279.7625727359,5671591.0107753705,1.8087957702486683
79,692345.5111289788,5671869.109302389,1.8722622885030091
80,692428.8108891872,5672142.492701357,1.9357288067573464
81,692529.3264820034,5672410.060210844,1.9991953250116872
82,692646.6532207868,5672670.734481559,2.062661843266026
83,692780.3187322931,5672923.465913664,2.126128361520365
84,692929.7848578084,5673167.236882441,2.1895948797747042
85,693094.4498191006,5673401.065835334,2.2530613980290433
86,693273.6506404777,5673624.011243892,2.316527916283384
87,693466.6658172219,5673835.1753946515,2.3799944345377213
88,693672.7182196678,5674033.70800378,2.443460952792062
89,693890.978221252,5674218.809640841,2.506927471046401
90,694120.5670379553,5674389.734947964,2.57039398930074
91,694360.5602657099,5674545.795641429,2.633860507555079
92,694609.9916015443,5674686.363283556,2.697327025809418
93,694867.8567335022,5674810.871813775,2.760793544063759
94,695133.1173836857,5674918.819828632,2.8242600623180962
95,695404.7054881604,5675009.772601582,2.887726580572437
96,695681.5274969055,5675083.363834379,2.951193098826776
97,695962.4687765066,5675139.297133039,3.014659617081115
98,696246.3980978739,5675177.347202395,3.078126135335454
99,696532.1721909242,5675197.360754417,3.141592653589793
