677338.9004,5705441.031,100,7857,0
677320.0175,5705438.925,100,7857,0
677301.1345,5705436.819,100,7857,0
677282.2516,5705434.713,100,7857,0
677263.3687,5705432.607,100,7857,0
677244.4857,5705430.501,100,7857,0
677225.6028,5705428.395,100,7857,0
677206.7199,5705426.289,100,7857,0
677187.8369,5705424.183,100,7857,0
677168.954,5705422.078,100,7857,0
677150.0711,5705419.972,100,7857,0
677167.5359,5705412.113,99.64996359,7857,0
677185.0006,5705404.255,99.29992717,7857,0
677202.4654,5705396.397,98.94989076,7857,0
677219.9302,5705388.539,98.59985434,7857,0
677237.395,5705380.68,98.24981793,7857,0
677254.8598,5705372.822,97.89978151,7857,0
677272.3246,5705364.964,97.5497451,7857,0
677289.7894,5705357.105,97.19970868,7857,0
677307.2541,5705349.247,96.84967227,7857,0
677324.7189,5705341.389,96.49963585,7857,0
677342.1837,5705333.531,96.14959944,7857,0
677359.6485,5705325.672,95.79956303,7857,0
677377.1133,5705317.814,95.44952661,7857,0
677394.5781,5705309.956,95.0994902,7857,0
677412.0429,5705302.097,94.74945378,7857,0
677429.5076,5705294.239,94.39941737,7857,0
677446.9724,5705286.381,94.04938095,7857,0
677464.4372,5705278.523,93.69934454,7857,0
677481.902,5705270.664,93.34930812,7857,0
677499.3668,5705262.806,92.99927171,7857,0
677516.8316,5705254.948,92.64923529,7857,0
677534.2964,5705247.089,92.29919888,7857,0
677551.7611,5705239.231,91.94916246,7857,0
677569.2259,5705231.373,91.59912605,7857,0
677586.6907,5705223.515,91.24908964,7857,0
677604.1555,5705215.656,90.89905322,7857,0
677621.6203,5705207.798,90.54901681,7857,0
677639.0851,5705199.94,90.19898039,7857,0
677656.5499,5705192.082,89.84894398,7857,0
677674.0147,5705184.223,89.49890756,7857,0
677691.4794,5705176.365,89.14887115,7857,0
677708.9442,5705168.507,88.79883473,7857,0
677726.409,5705160.648,88.44879832,7857,0
677743.8738,5705152.79,88.0987619,7857,0
677761.3386,5705144.932,87.74872549,7857,0
677778.8034,5705137.074,87.39868908,7857,0
677796.2682,5705129.215,87.04865266,7857,0
677813.7329,5705121.357,86.69861625,7857,0
677831.1977,5705113.499,86.34857983,7857,0
677848.6625,5705105.64,85.99854342,7857,0
677866.1273,5705097.782,85.648507,7857,0
677883.5921,5705089.924,85.29847059,7857,0
677901.0569,5705082.066,84.94843417,7857,0
677918.5217,5705074.207,84.59839776,7857,0
677935.9864,5705066.349,84.24836134,7857,0
677953.4512,5705058.491,83.89832493,7857,0
677970.916,5705050.633,83.54828851,7857,0
677988.3808,5705042.774,83.1982521,7857,0
678005.8456,5705034.916,82.84821569,7857,0
678023.3104,5705027.058,82.49817927,7857,0
678040.7752,5705019.199,82.14814286,7857,0
678058.2399,5705011.341,81.79810644,7857,0
678075.7047,5705003.483,81.44807003,7857,0
678093.1695,5704995.625,81.09803361,7857,0
678110.6343,5704987.766,80.7479972,7857,0
678128.0991,5704979.908,80.39796078,7857,0
678145.5639,5704972.05,80.04792437,7857,0
678163.0287,5704964.191,79.69788795,7857,0
678180.4934,5704956.333,79.34785154,7857,0
678197.9582,5704948.475,78.99781513,7857,0
678215.423,5704940.617,78.64777871,7857,0
678232.8878,5704932.758,78.2977423,7857,0
678250.3526,5704924.9,77.94770588,7857,0
678267.8174,5704917.042,77.59766947,7857,0
678285.2822,5704909.184,77.24763305,7857,0
678302.7469,5704901.325,76.89759664,7857,0
678320.2117,5704893.467,76.54756022,7857,0
