longitude,latitude,altitude,drone_speed,drone_index,aircraft_index,aircraft_speed,collision?
672045.7337,5703779.922,219.1727131,16.68442455,69,41,69.79982957,0
672058.0946,5703791.128,224.5896546,16.68442455,69,41,72.0222,0
672070.4555,5703802.334,230.0065962,16.68442455,69,41,72.0222,0
672082.8164,5703813.54,235.4235377,16.68442455,69,41,72.0222,0
672095.1773,5703824.747,240.8404792,16.68442455,69,41,72.0222,0
672107.5382,5703835.953,246.2574207,16.68442455,69,41,72.0222,0
672119.8991,5703847.159,251.6743622,16.68442455,69,41,72.0222,0
672132.26,5703858.365,257.0913037,16.68442455,69,41,72.69196869,0
672144.6209,5703869.571,262.5082452,16.68442455,69,41,74.61884095,0
672156.9818,5703880.777,267.9251867,16.68442455,69,41,76.652156,0
672169.3427,5703891.984,273.3421282,16.68442455,69,41,76.652156,0
672181.7036,5703903.19,278.7590697,16.68442455,69,41,76.652156,0
672194.0645,5703914.396,284.1760112,16.68442455,69,41,76.652156,0
672206.4254,5703925.602,289.5929527,16.68442455,69,41,76.652156,0
672218.7863,5703936.808,295.0098942,16.68442455,69,41,76.652156,0
672231.1472,5703948.014,300.4268357,16.68442455,69,41,76.652156,0
672243.5081,5703959.221,305.8437772,16.68442455,69,41,76.652156,0
672255.869,5703970.427,311.2607187,16.68442455,69,41,76.652156,0
672268.2299,5703981.633,316.6776603,16.68442455,69,41,76.652156,0
672280.5908,5703992.839,322.0946018,16.68442455,69,41,76.652156,0
672292.9517,5704004.045,327.5115433,16.68442455,69,41,76.652156,0
672305.3126,5704015.251,332.9284848,16.68442455,69,41,76.652156,0
672317.6735,5704026.458,338.3454263,16.68442455,69,41,76.652156,0
672330.0344,5704037.664,343.7623678,16.68442455,69,41,76.652156,0
672342.3953,5704048.87,349.1793093,16.68442455,69,41,76.652156,0
672354.7562,5704060.076,354.5962508,16.68442455,69,41,76.137712,0
672367.1171,5704071.282,360.0131923,16.68442455,69,41,76.137712,0
672379.478,5704082.488,365.4301338,16.68442455,69,41,76.137712,0
672391.8389,5704093.695,370.8470753,16.68442455,69,41,76.137712,0
672404.1998,5704104.901,376.2640168,16.68442455,69,41,75.623268,0
672416.5607,5704116.107,381.6809583,16.68442455,69,41,75.623268,0
672428.9216,5704127.313,387.0978998,16.68442455,69,41,75.623268,0
672441.2825,5704138.519,392.5148413,16.68442455,69,41,75.623268,0
672453.6434,5704149.725,397.9317828,16.68442455,69,41,75.623268,0
672466.0043,5704160.932,403.3487244,16.68442455,69,41,75.623268,0
672478.3652,5704172.138,408.7656659,16.68442455,69,41,75.623268,0
672490.7261,5704183.344,414.1826074,16.68442455,69,41,75.623268,0
672503.087,5704194.55,419.5995489,16.68442455,69,41,75.623268,0
672515.4479,5704205.756,425.0164904,16.68442455,69,41,76.137712,0
672527.8088,5704216.962,430.4334319,16.68442455,69,41,76.652156,0
672540.1697,5704228.169,435.8503734,16.68442455,69,41,76.652156,0
672552.5306,5704239.375,441.2673149,16.68442455,69,41,77.1666,0
672564.8915,5704250.581,446.6842564,16.68442455,69,41,77.681044,0
672577.2524,5704261.787,452.1011979,16.68442455,69,41,78.195488,0
672589.6133,5704272.993,457.5181394,16.68442455,69,41,78.709932,0
672601.9742,5704284.199,462.9350809,16.68442455,69,41,79.224376,0
672614.3351,5704295.406,468.3520224,16.68442455,69,41,79.73882,0
672626.696,5704306.612,473.7689639,16.68442455,69,41,80.253264,0
672639.0569,5704317.818,479.1859054,16.68442455,69,41,80.253264,0
672651.4178,5704329.024,484.6028469,16.68442455,69,41,80.767708,0
672663.7787,5704340.23,490.0197885,16.68442455,69,41,81.282152,0
672676.1396,5704351.436,495.43673,16.68442455,69,41,81.796596,0
672688.5005,5704362.643,500.8536715,16.68442455,69,41,82.825484,0
672700.8614,5704373.849,506.270613,16.68442455,69,41,83.854372,0
672713.2223,5704385.055,511.6875545,16.68442455,69,41,84.368816,0
672725.5832,5704396.261,517.104496,16.68442455,69,41,85.397704,1
672737.9441,5704407.467,522.5214375,16.68442455,69,41,85.397704,0
672750.305,5704418.673,527.938379,16.68442455,69,41,86.941036,0
672762.6659,5704429.88,533.3553205,16.68442455,69,41,87.45548,0
672775.0268,5704441.086,538.772262,16.68442455,69,41,87.45548,0
672787.3877,5704452.292,544.1892035,16.68442455,69,41,88.998812,0
672799.7486,5704463.498,549.606145,16.68442455,69,41,89.513256,0
672812.1095,5704474.704,555.0230865,16.68442455,69,41,90.0277,0
672824.4704,5704485.91,560.440028,16.68442455,69,41,90.542144,0
672836.8313,5704497.117,565.8569695,16.68442455,69,41,91.056588,0
672849.1922,5704508.323,571.2739111,16.68442455,69,41,91.571032,0
672861.5531,5704519.529,576.6908526,16.68442455,69,41,91.571032,0
672873.914,5704530.735,582.1077941,16.68442455,69,41,92.59992,0
672886.2749,5704541.941,587.5247356,16.68442455,69,41,92.59992,0
672898.6358,5704553.147,592.9416771,16.68442455,69,41,93.114364,0
672910.9967,5704564.354,598.3586186,16.68442455,69,41,93.628808,0
672923.3576,5704575.56,603.7755601,16.68442455,69,41,94.143252,0
672935.7185,5704586.766,609.1925016,16.68442455,69,41,95.17214,0
672948.0794,5704597.972,614.6094431,16.68442455,69,41,95.686584,0
672960.4403,5704609.178,620.0263846,16.68442455,69,41,96.201028,0
672972.8012,5704620.384,625.4433261,16.68442455,69,41,97.229916,0
672985.1621,5704631.591,630.8602676,16.68442455,69,41,97.74436,0
672997.523,5704642.797,636.2772091,16.68442455,69,41,98.258804,0
673009.8839,5704654.003,641.6941506,16.68442455,69,41,98.773248,0
673022.2448,5704665.209,647.1110921,16.68442455,69,41,99.802136,0
673034.6057,5704676.415,652.5280336,16.68442455,69,41,100.31658,0
673046.9666,5704687.621,657.9449752,16.68442455,69,41,101.345468,0
673059.3275,5704698.828,663.3619167,16.68442455,69,41,102.374356,0
673071.6884,5704710.034,668.7788582,16.68442455,69,41,102.8888,0
673084.0493,5704721.24,674.1957997,16.68442455,69,41,103.403244,0
673096.4102,5704732.446,679.6127412,16.68442455,69,41,104.432132,0
673108.7711,5704743.652,685.0296827,16.68442455,69,41,104.432132,0
673121.132,5704754.858,690.4466242,16.68442455,69,41,105.46102,0
673133.4929,5704766.065,695.8635657,16.68442455,69,41,107.518796,0
673145.8538,5704777.271,701.2805072,16.68442455,69,41,108.547684,0
673158.2147,5704788.477,706.6974487,16.68442455,69,41,110.091016,0
673170.5756,5704799.683,712.1143902,16.68442455,69,41,111.119904,0
673182.9365,5704810.889,717.5313317,16.68442455,69,41,112.148792,0
673195.2975,5704822.095,722.9482732,16.68442455,69,41,112.663236,0
673207.6584,5704833.302,728.3652147,16.68442455,69,41,113.692124,0
673220.0193,5704844.508,733.7821562,16.68442455,69,41,114.721012,0
673232.3802,5704855.714,739.1990977,16.68442455,69,41,115.235456,0
673244.7411,5704866.92,744.6160393,16.68442455,69,41,115.7499,0
673257.102,5704878.126,750.0329808,16.68442455,69,41,116.778788,0
673269.4629,5704889.332,755.4499223,16.68442455,69,41,116.778788,0
673281.8238,5704900.539,760.8668638,16.68442455,69,41,118.32212,0
673294.1847,5704911.745,766.2838053,16.68442455,69,41,118.836564,0
673306.5456,5704922.951,771.7007468,16.68442455,69,41,119.865452,0
673318.9065,5704934.157,777.1176883,16.68442455,69,41,120.379896,0
673331.2674,5704945.363,782.5346298,16.68442455,69,41,120.379896,0
673343.6283,5704956.569,787.9515713,16.68442455,69,41,121.408784,0
673355.9892,5704967.776,793.3685128,16.68442455,69,41,122.437672,0
673368.3501,5704978.982,798.7854543,16.68442455,69,41,122.952116,0
673380.711,5704990.188,804.2023958,16.68442455,69,41,123.981004,0
673393.0719,5705001.394,809.6193373,16.68442455,69,41,124.495448,0
673405.4328,5705012.6,815.0362788,16.68442455,69,41,125.009892,0
673417.7937,5705023.806,820.4532203,16.68442455,69,41,126.553224,0
673430.1546,5705035.013,825.8701618,16.68442455,69,41,127.067668,0
673442.5155,5705046.219,831.2871034,16.68442455,69,41,128.096556,0
673454.8764,5705057.425,836.7040449,16.68442455,69,41,128.611,0
673467.2373,5705068.631,842.1209864,16.68442455,69,41,128.611,0

671475.4246,5704101.48,100,19,71,36,0,0
671494.0218,5704105.371,100,19,71,36,1.148833116,0
671512.6191,5704109.263,100,19,71,36,3.904393478,0
671531.2163,5704113.154,100,19,71,36,6.656956858,0
671549.8136,5704117.045,100,19,71,36,9.404969899,0
671568.4108,5704120.937,100,19,71,36,12.14689084,0
671587.0081,5704124.828,100,19,71,36,14.88119293,0
671605.6053,5704128.719,100,19,71,36,17.6063678,0
671624.2025,5704132.611,100,19,71,36,20.32092868,0
671642.7998,5704136.502,100,19,71,36,23.02341355,0
671661.397,5704140.393,100,19,71,36,25.71238821,0
671679.9943,5704144.285,100,19,71,36,28.38644914,0
671698.5915,5704148.176,100,19,71,36,31.04422623,0
671717.1888,5704152.067,100,19,71,36,33.68438543,0
671735.786,5704155.959,100,19,71,36,36.30563117,0
671754.3833,5704159.85,100,19,71,36,38.90670858,0
671772.9805,5704163.741,100,19,71,36,41.48640564,0
671791.5778,5704167.633,100,19,71,36,44.04355502,0
671810.175,5704171.524,100,19,71,36,46.57703584,0
671828.7723,5704175.415,100,19,71,36,49.08577517,0
671844.7415,5704179.52,105.7879673,16.48824924,71,36,51.56874932,0
671860.7107,5704183.624,111.5759346,16.48824924,71,36,54.02498507,0
671876.6799,5704187.729,117.3639019,16.48824924,71,36,56.45356052,0
671892.6491,5704191.833,123.1518691,16.48824924,71,36,58.85360588,0
671908.6183,5704195.937,128.9398364,16.48824924,71,36,61.22430404,0
671924.5875,5704200.042,134.7278037,16.48824924,71,36,63.56489092,0
671940.5568,5704204.146,140.515771,16.48824924,71,36,65.8746557,0
671956.526,5704208.251,146.3037383,16.48824924,71,36,68.15294086,0
671972.4952,5704212.355,152.0917056,16.48824924,71,36,70.39914197,0
671988.4644,5704216.46,157.8796728,16.48824924,71,36,72.61270747,0
672004.4336,5704220.564,163.6676401,16.48824924,71,36,74.79313817,0
672020.4028,5704224.669,169.4556074,16.48824924,71,36,74.79313817,0
672036.372,5704228.773,175.2435747,16.48824924,71,36,74.79313817,0
672052.3413,5704232.878,181.031542,16.48824924,71,36,74.79313817,0
672068.3105,5704236.982,186.8195093,16.48824924,71,36,74.79313817,0
672084.2797,5704241.086,192.6074766,16.48824924,71,36,74.79313817,0
672100.2489,5704245.191,198.3954438,16.48824924,71,36,76.83623067,0
672116.2181,5704249.295,204.1834111,16.48824924,71,36,78.99578305,0
672132.1873,5704253.4,209.9713784,16.48824924,71,36,81.282152,0
672148.1566,5704257.504,215.7593457,16.48824924,71,36,81.282152,0
672164.1258,5704261.609,221.547313,16.48824924,71,36,81.282152,0
672180.095,5704265.713,227.3352803,16.48824924,71,36,81.282152,0
672196.0642,5704269.818,233.1232475,16.48824924,71,36,81.282152,0
672212.0334,5704273.922,238.9112148,16.48824924,71,36,80.767708,0
672228.0026,5704278.027,244.6991821,16.48824924,71,36,80.767708,0
672243.9718,5704282.131,250.4871494,16.48824924,71,36,80.767708,0
672259.9411,5704286.235,256.2751167,16.48824924,71,36,80.767708,0
672275.9103,5704290.34,262.063084,16.48824924,71,36,80.767708,0
672291.8795,5704294.444,267.8510512,16.48824924,71,36,80.767708,0
672307.8487,5704298.549,273.6390185,16.48824924,71,36,80.767708,0
672323.8179,5704302.653,279.4269858,16.48824924,71,36,80.767708,0
672339.7871,5704306.758,285.2149531,16.48824924,71,36,80.767708,0
672355.7563,5704310.862,291.0029204,16.48824924,71,36,80.767708,0
672371.7256,5704314.967,296.7908877,16.48824924,71,36,80.767708,0
672387.6948,5704319.071,302.578855,16.48824924,71,36,80.767708,0
672403.664,5704323.176,308.3668222,16.48824924,71,36,80.767708,0
672419.6332,5704327.28,314.1547895,16.48824924,71,36,80.767708,0
672435.6024,5704331.384,319.9427568,16.48824924,71,36,80.767708,0
672451.5716,5704335.489,325.7307241,16.48824924,71,36,81.282152,0
672467.5408,5704339.593,331.5186914,16.48824924,71,36,81.282152,0
672483.5101,5704343.698,337.3066587,16.48824924,71,36,81.282152,0
672499.4793,5704347.802,343.0946259,16.48824924,71,36,81.282152,0
672515.4485,5704351.907,348.8825932,16.48824924,71,36,81.282152,0
672531.4177,5704356.011,354.6705605,16.48824924,71,36,81.796596,0
672547.3869,5704360.116,360.4585278,16.48824924,71,36,81.796596,0
672563.3561,5704364.22,366.2464951,16.48824924,71,36,82.31104,0
672579.3253,5704368.325,372.0344624,16.48824924,71,36,82.825484,0
672595.2946,5704372.429,377.8224297,16.48824924,71,36,83.339928,0
672611.2638,5704376.533,383.6103969,16.48824924,71,36,83.854372,0
672627.233,5704380.638,389.3983642,16.48824924,71,36,84.368816,0
672643.2022,5704384.742,395.1863315,16.48824924,71,36,84.368816,0
672659.1714,5704388.847,400.9742988,16.48824924,71,36,84.88326,0
672675.1406,5704392.951,406.7622661,16.48824924,71,36,85.397704,0
672691.1098,5704397.056,412.5502334,16.48824924,71,36,85.912148,0
672707.0791,5704401.16,418.3382006,16.48824924,71,36,86.941036,0
672723.0483,5704405.265,424.1261679,16.48824924,71,36,87.45548,0
672739.0175,5704409.369,429.9141352,16.48824924,71,36,88.484368,0
672754.9867,5704413.474,435.7021025,16.48824924,71,36,89.513256,0
672770.9559,5704417.578,441.4900698,16.48824924,71,36,90.0277,1
672786.9251,5704421.682,447.2780371,16.48824924,71,36,91.056588,0
672802.8944,5704425.787,453.0660043,16.48824924,71,36,91.571032,0
672818.8636,5704429.891,458.8539716,16.48824924,71,36,92.085476,0
672834.8328,5704433.996,464.6419389,16.48824924,71,36,92.59992,0
672850.802,5704438.1,470.4299062,16.48824924,71,36,93.628808,0
672866.7712,5704442.205,476.2178735,16.48824924,71,36,94.143252,0
672882.7404,5704446.309,482.0058408,16.48824924,71,36,95.17214,0
672898.7096,5704450.414,487.7938081,16.48824924,71,36,95.686584,0
672914.6789,5704454.518,493.5817753,16.48824924,71,36,96.201028,0
672930.6481,5704458.623,499.3697426,16.48824924,71,36,97.229916,0
672946.6173,5704462.727,505.1577099,16.48824924,71,36,97.74436,0
672962.5865,5704466.831,510.9456772,16.48824924,71,36,98.258804,0
672978.5557,5704470.936,516.7336445,16.48824924,71,36,98.773248,0
672994.5249,5704475.04,522.5216118,16.48824924,71,36,99.802136,0
673010.4941,5704479.145,528.309579,16.48824924,71,36,100.31658,0
673026.4634,5704483.249,534.0975463,16.48824924,71,36,100.831024,0
673042.4326,5704487.354,539.8855136,16.48824924,71,36,101.859912,0
673058.4018,5704491.458,545.6734809,16.48824924,71,36,102.374356,0
673074.371,5704495.563,551.4614482,16.48824924,71,36,102.8888,0
673090.3402,5704499.667,557.2494155,16.48824924,71,36,103.917688,0
673106.3094,5704503.772,563.0373828,16.48824924,71,36,104.432132,0
673122.2786,5704507.876,568.82535,16.48824924,71,36,104.946576,0
673138.2479,5704511.98,574.6133173,16.48824924,71,36,105.46102,0
673154.2171,5704516.085,580.4012846,16.48824924,71,36,105.975464,0
673170.1863,5704520.189,586.1892519,16.48824924,71,36,107.004352,0
673186.1555,5704524.294,591.9772192,16.48824924,71,36,107.518796,0
673202.1247,5704528.398,597.7651865,16.48824924,71,36,108.03324,0
673218.0939,5704532.503,603.5531537,16.48824924,71,36,109.062128,0
673234.0631,5704536.607,609.341121,16.48824924,71,36,110.091016,0
673250.0324,5704540.712,615.1290883,16.48824924,71,36,110.60546,0
673266.0016,5704544.816,620.9170556,16.48824924,71,36,112.148792,0
673281.9708,5704548.921,626.7050229,16.48824924,71,36,112.663236,0
673297.94,5704553.025,632.4929902,16.48824924,71,36,113.692124,0
673313.9092,5704557.129,638.2809575,16.48824924,71,36,115.235456,0
673329.8784,5704561.234,644.0689247,16.48824924,71,36,116.264344,0
673345.8476,5704565.338,649.856892,16.48824924,71,36,116.778788,0
673361.8169,5704569.443,655.6448593,16.48824924,71,36,117.293232,0
673377.7861,5704573.547,661.4328266,16.48824924,71,36,118.32212,0
673393.7553,5704577.652,667.2207939,16.48824924,71,36,119.351008,0
673409.7245,5704581.756,673.0087612,16.48824924,71,36,119.351008,0
673425.6937,5704585.861,678.7967284,16.48824924,71,36,120.89434,0
673441.6629,5704589.965,684.5846957,16.48824924,71,36,121.408784,0
673457.6322,5704594.07,690.372663,16.48824924,71,36,122.437672,0
673473.6014,5704598.174,696.1606303,16.48824924,71,36,122.952116,0
673489.5706,5704602.278,701.9485976,16.48824924,71,36,123.981004,0
673505.5398,5704606.383,707.7365649,16.48824924,71,36,124.495448,0
673521.509,5704610.487,713.5245321,16.48824924,71,36,125.524336,0
673537.4782,5704614.592,719.3124994,16.48824924,71,36,126.03878,0
673553.4474,5704618.696,725.1004667,16.48824924,71,36,126.553224,0
673569.4167,5704622.801,730.888434,16.48824924,71,36,126.553224,0
673585.3859,5704626.905,736.6764013,16.48824924,71,36,128.096556,0
673601.3551,5704631.01,742.4643686,16.48824924,71,36,128.096556,0
673617.3243,5704635.114,748.2523359,16.48824924,71,36,128.611,0
673633.2935,5704639.219,754.0403031,16.48824924,71,36,129.125444,0
673649.2627,5704643.323,759.8282704,16.48824924,71,36,129.125444,0
673665.2319,5704647.427,765.6162377,16.48824924,71,36,130.154332,0
673681.2012,5704651.532,771.404205,16.48824924,71,36,130.668776,0
673697.1704,5704655.636,777.1921723,16.48824924,71,36,131.18322,0
673713.1396,5704659.741,782.9801396,16.48824924,71,36,131.18322,0
673729.1088,5704663.845,788.7681068,16.48824924,71,36,131.18322,0
673745.078,5704667.95,794.5560741,16.48824924,71,36,131.697664,0
673761.0472,5704672.054,800.3440414,16.48824924,71,36,131.697664,0
673777.0164,5704676.159,806.1320087,16.48824924,71,36,132.212108,0
673792.9857,5704680.263,811.919976,16.48824924,71,36,132.726552,0

671363.1582,5704726.073,100,19,73,51,0,0
671382.0985,5704727.579,100,19,73,51,0.4094064296,0
671401.0387,5704729.085,100,19,73,51,3.165505333,0
671419.9789,5704730.59,100,19,73,51,5.919025434,0
671438.9192,5704732.096,100,19,73,51,8.668410855,0
671457.8594,5704733.602,100,19,73,51,11.41211638,0
671476.7997,5704735.108,100,19,73,51,14.14861092,0
671495.7399,5704736.613,100,19,73,51,16.87638083,0
671514.6801,5704738.119,100,19,73,51,19.59393324,0
671529.9292,5704732.906,106.4520697,16.11542524,73,51,22.29979919,0
671545.1782,5704727.693,112.9041394,16.11542524,73,51,24.99253673,0
671560.4272,5704722.48,119.3562091,16.11542524,73,51,27.67073383,0
671575.6762,5704717.267,125.8082788,16.11542524,73,51,30.33301116,0
671590.9252,5704712.054,132.2603485,16.11542524,73,51,32.97802476,0
671606.1742,5704706.842,138.7124183,16.11542524,73,51,35.60446849,0
671621.4232,5704701.629,145.164488,16.11542524,73,51,38.21107637,0
671636.6722,5704696.416,151.6165577,16.11542524,73,51,40.79662468,0
671651.9213,5704691.203,158.0686274,16.11542524,73,51,43.35993393,0
671667.1703,5704685.99,164.5206971,16.11542524,73,51,45.89987063,0
671682.4193,5704680.777,170.9727668,16.11542524,73,51,48.41534884,0
671697.6683,5704675.564,177.4248365,16.11542524,73,51,50.90533155,0
671712.9173,5704670.351,183.8769062,16.11542524,73,51,53.36883191,0
671728.1663,5704665.138,190.3289759,16.11542524,73,51,55.80491415,0
671743.4153,5704659.925,196.7810456,16.11542524,73,51,58.21269445,0
671758.6643,5704654.712,203.2331153,16.11542524,73,51,60.59134153,0
671773.9134,5704649.499,209.685185,16.11542524,73,51,62.94007706,0
671789.1624,5704644.287,216.1372548,16.11542524,73,51,65.25817593,0
671804.4114,5704639.074,222.5893245,16.11542524,73,51,67.54496631,0
671819.6604,5704633.861,229.0413942,16.11542524,73,51,69.79982957,0
671834.9094,5704628.648,235.4934639,16.11542524,73,51,72.0222,0
671850.1584,5704623.435,241.9455336,16.11542524,73,51,72.0222,0
671865.4074,5704618.222,248.3976033,16.11542524,73,51,72.0222,0
671880.6564,5704613.009,254.849673,16.11542524,73,51,72.0222,0
671895.9055,5704607.796,261.3017427,16.11542524,73,51,72.0222,0
671911.1545,5704602.583,267.7538124,16.11542524,73,51,72.0222,0
671926.4035,5704597.37,274.2058821,16.11542524,73,51,73.61527681,0
671941.6525,5704592.157,280.6579518,16.11542524,73,51,75.59277696,0
671956.9015,5704586.944,287.1100215,16.11542524,73,51,77.681044,0
671972.1505,5704581.731,293.5620913,16.11542524,73,51,77.681044,0
671987.3995,5704576.519,300.014161,16.11542524,73,51,77.681044,0
672002.6485,5704571.306,306.4662307,16.11542524,73,51,77.681044,0
672017.8976,5704566.093,312.9183004,16.11542524,73,51,77.681044,0
672033.1466,5704560.88,319.3703701,16.11542524,73,51,77.681044,0
672048.3956,5704555.667,325.8224398,16.11542524,73,51,77.681044,0
672063.6446,5704550.454,332.2745095,16.11542524,73,51,77.681044,0
672078.8936,5704545.241,338.7265792,16.11542524,73,51,77.681044,0
672094.1426,5704540.028,345.1786489,16.11542524,73,51,77.681044,0
672109.3916,5704534.815,351.6307186,16.11542524,73,51,77.681044,0
672124.6407,5704529.602,358.0827883,16.11542524,73,51,77.681044,0
672139.8897,5704524.389,364.5348581,16.11542524,73,51,77.681044,0
672155.1387,5704519.176,370.9869278,16.11542524,73,51,77.681044,0
672170.3877,5704513.964,377.4389975,16.11542524,73,51,77.681044,0
672185.6367,5704508.751,383.8910672,16.11542524,73,51,77.681044,0
672200.8857,5704503.538,390.3431369,16.11542524,73,51,77.681044,0
672216.1347,5704498.325,396.7952066,16.11542524,73,51,77.681044,0
672231.3837,5704493.112,403.2472763,16.11542524,73,51,77.681044,0
672246.6328,5704487.899,409.699346,16.11542524,73,51,77.681044,0
672261.8818,5704482.686,416.1514157,16.11542524,73,51,77.681044,0
672277.1308,5704477.473,422.6034854,16.11542524,73,51,77.681044,0
672292.3798,5704472.26,429.0555551,16.11542524,73,51,78.195488,0
672307.6288,5704467.047,435.5076248,16.11542524,73,51,78.709932,0
672322.8778,5704461.834,441.9596946,16.11542524,73,51,79.224376,0
672338.1268,5704456.621,448.4117643,16.11542524,73,51,80.253264,0
672353.3758,5704451.408,454.863834,16.11542524,73,51,80.767708,0
672368.6249,5704446.196,461.3159037,16.11542524,73,51,81.282152,0
672383.8739,5704440.983,467.7679734,16.11542524,73,51,81.796596,0
672399.1229,5704435.77,474.2200431,16.11542524,73,51,82.31104,0
672414.3719,5704430.557,480.6721128,16.11542524,73,51,82.825484,0
672429.6209,5704425.344,487.1241825,16.11542524,73,51,83.339928,0
672444.8699,5704420.131,493.5762522,16.11542524,73,51,83.854372,0
672460.1189,5704414.918,500.0283219,16.11542524,73,51,84.368816,0
672475.3679,5704409.705,506.4803916,16.11542524,73,51,84.88326,0
672490.617,5704404.492,512.9324613,16.11542524,73,51,85.397704,0
672505.866,5704399.279,519.3845311,16.11542524,73,51,86.426592,0
672521.115,5704394.066,525.8366008,16.11542524,73,51,86.941036,0
672536.364,5704388.853,532.2886705,16.11542524,73,51,87.969924,1
672551.613,5704383.64,538.7407402,16.11542524,73,51,88.998812,0
672566.862,5704378.428,545.1928099,16.11542524,73,51,90.0277,0
672582.111,5704373.215,551.6448796,16.11542524,73,51,91.056588,0
672597.36,5704368.002,558.0969493,16.11542524,73,51,91.571032,0
672612.6091,5704362.789,564.549019,16.11542524,73,51,93.114364,0
672627.8581,5704357.576,571.0010887,16.11542524,73,51,94.143252,0
672643.1071,5704352.363,577.4531584,16.11542524,73,51,94.657696,0
672658.3561,5704347.15,583.9052281,16.11542524,73,51,95.686584,0
672673.6051,5704341.937,590.3572979,16.11542524,73,51,96.715472,0
672688.8541,5704336.724,596.8093676,16.11542524,73,51,97.229916,0
672704.1031,5704331.511,603.2614373,16.11542524,73,51,97.74436,0
672719.3521,5704326.298,609.713507,16.11542524,73,51,98.773248,0
672734.6012,5704321.085,616.1655767,16.11542524,73,51,99.287692,0
672749.8502,5704315.873,622.6176464,16.11542524,73,51,100.31658,0
672765.0992,5704310.66,629.0697161,16.11542524,73,51,100.831024,0
672780.3482,5704305.447,635.5217858,16.11542524,73,51,101.859912,0
672795.5972,5704300.234,641.9738555,16.11542524,73,51,102.8888,0
672810.8462,5704295.021,648.4259252,16.11542524,73,51,102.8888,0
672826.0952,5704289.808,654.8779949,16.11542524,73,51,104.432132,0
672841.3442,5704284.595,661.3300646,16.11542524,73,51,104.946576,0
672856.5933,5704279.382,667.7821344,16.11542524,73,51,105.46102,0
672871.8423,5704274.169,674.2342041,16.11542524,73,51,106.489908,0
672887.0913,5704268.956,680.6862738,16.11542524,73,51,108.03324,0
672902.3403,5704263.743,687.1383435,16.11542524,73,51,108.547684,0
672917.5893,5704258.53,693.5904132,16.11542524,73,51,110.091016,0
672932.8383,5704253.317,700.0424829,16.11542524,73,51,111.119904,0
672948.0873,5704248.105,706.4945526,16.11542524,73,51,112.663236,0
672963.3363,5704242.892,712.9466223,16.11542524,73,51,113.17768,0
672978.5854,5704237.679,719.398692,16.11542524,73,51,114.721012,0
672993.8344,5704232.466,725.8507617,16.11542524,73,51,115.7499,0
673009.0834,5704227.253,732.3028314,16.11542524,73,51,116.778788,0
673024.3324,5704222.04,738.7549011,16.11542524,73,51,117.293232,0
673039.5814,5704216.827,745.2069709,16.11542524,73,51,117.807676,0
673054.8304,5704211.614,751.6590406,16.11542524,73,51,119.351008,0
673070.0794,5704206.401,758.1111103,16.11542524,73,51,119.865452,0
673085.3284,5704201.188,764.56318,16.11542524,73,51,120.379896,0
673100.5775,5704195.975,771.0152497,16.11542524,73,51,121.408784,0
673115.8265,5704190.762,777.4673194,16.11542524,73,51,121.923228,0
673131.0755,5704185.549,783.9193891,16.11542524,73,51,122.437672,0
673146.3245,5704180.337,790.3714588,16.11542524,73,51,123.46656,0
673161.5735,5704175.124,796.8235285,16.11542524,73,51,123.981004,0
673176.8225,5704169.911,803.2755982,16.11542524,73,51,125.009892,0
