671331.071,5705359.831,100,0
671350.0494,5705358.927,100,0
671369.0279,5705358.022,100,0
671388.0064,5705357.118,100,0
671406.9849,5705356.214,100,0
671425.9634,5705355.31,100,0
671444.9418,5705354.406,100,0
671463.9203,5705353.502,100,0
671482.8988,5705352.598,100,0
671501.8773,5705351.694,100,0
671520.8558,5705350.79,100,0
671539.8342,5705349.886,100,0
671558.8127,5705348.982,100,0
671577.7912,5705348.078,100,0
671596.7697,5705347.174,100,0
671615.7482,5705346.27,100,0
671634.7266,5705345.366,100,0
671653.7051,5705344.462,100,0
671672.6836,5705343.558,100,0
671691.6621,5705342.654,100,0
671710.6406,5705341.749,100,0
671729.619,5705340.845,100,0
671748.5975,5705339.941,100,0
671767.576,5705339.037,100,0
671786.5545,5705338.133,100,0
671805.5329,5705337.229,100,0
671824.5114,5705336.325,100,0
671843.4899,5705335.421,100,0
671862.4684,5705334.517,100,0
671881.4469,5705333.613,100,0
671900.4253,5705332.709,100,0
671919.4038,5705331.805,100,0
671938.3823,5705330.901,100,0
671957.3608,5705329.997,100,0
671974.2272,5705324.128,102.8988603,0
671991.0935,5705318.26,105.7977206,0
672007.9599,5705312.391,108.696581,0
672024.8263,5705306.522,111.5954413,0
672041.6927,5705300.654,114.4943016,0
672058.5591,5705294.785,117.3931619,0
672075.4255,5705288.916,120.2920223,0
672092.2918,5705283.048,123.1908826,0
672109.1582,5705277.179,126.0897429,0
672126.0246,5705271.311,128.9886032,0
672142.891,5705265.442,131.8874636,0
672159.7574,5705259.573,134.7863239,0
672176.6238,5705253.705,137.6851842,0
672193.4901,5705247.836,140.5840445,0
672210.3565,5705241.968,143.4829048,0
672227.2229,5705236.099,146.3817652,0
672244.0893,5705230.23,149.2806255,0
672260.9557,5705224.362,152.1794858,0
672277.8221,5705218.493,155.0783461,0
672294.6884,5705212.624,157.9772065,0
672311.5548,5705206.756,160.8760668,0
672328.4212,5705200.887,163.7749271,0
672345.2876,5705195.019,166.6737874,0
672362.154,5705189.15,169.5726478,0
672379.0203,5705183.281,172.4715081,0
672395.8867,5705177.413,175.3703684,0
672412.7531,5705171.544,178.2692287,0
672429.6195,5705165.676,181.168089,0
672446.4859,5705159.807,184.0669494,0
672463.3523,5705153.938,186.9658097,0
672480.2186,5705148.07,189.86467,0
672497.085,5705142.201,192.7635303,0
672513.9514,5705136.333,195.6623907,0
672530.8178,5705130.464,198.561251,0
672547.6842,5705124.595,201.4601113,0
672564.5506,5705118.727,204.3589716,0
672581.4169,5705112.858,207.257832,0
672598.2833,5705106.989,210.1566923,0
672615.1497,5705101.121,213.0555526,0
672632.0161,5705095.252,215.9544129,0
672648.8825,5705089.384,218.8532732,0
672665.7488,5705083.515,221.7521336,0
672682.6152,5705077.646,224.6509939,0
672699.4816,5705071.778,227.5498542,0
672716.348,5705065.909,230.4487145,0
672733.2144,5705060.041,233.3475749,0
672750.0808,5705054.172,236.2464352,0
672766.9471,5705048.303,239.1452955,0
672783.8135,5705042.435,242.0441558,0
672800.6799,5705036.566,244.9430162,0
672817.5463,5705030.697,247.8418765,0
672834.4127,5705024.829,250.7407368,0
672851.2791,5705018.96,253.6395971,0
672868.1454,5705013.092,256.5384574,0
672885.0118,5705007.223,259.4373178,0
672901.8782,5705001.354,262.3361781,0
672918.7446,5704995.486,265.2350384,0
672935.611,5704989.617,268.1338987,0
672952.4774,5704983.749,271.0327591,0
672969.3437,5704977.88,273.9316194,0
672986.2101,5704972.011,276.8304797,0
673003.0765,5704966.143,279.72934,0
673019.9429,5704960.274,282.6282004,0
673036.8093,5704954.406,285.5270607,0
673053.6756,5704948.537,288.425921,0
673070.542,5704942.668,291.3247813,0

671331.071,5705359.831,100,1
671350.0494,5705358.927,100,1
671369.0279,5705358.022,100,1
671388.0064,5705357.118,100,1
671406.9849,5705356.214,100,1
671425.9634,5705355.31,100,1
671444.9418,5705354.406,100,1
671463.9203,5705353.502,100,1
671482.8988,5705352.598,100,1
671501.8773,5705351.694,100,1
671520.8558,5705350.79,100,1
671539.8342,5705349.886,100,1
671558.8127,5705348.982,100,1
671577.7912,5705348.078,100,1
671596.7697,5705347.174,100,1
671615.7482,5705346.27,100,1
671634.7266,5705345.366,100,1
671653.7051,5705344.462,100,1
671672.6836,5705343.558,100,1
671686.5523,5705332.851,103.6742814,1
671700.4211,5705322.145,107.3485627,1
671714.2898,5705311.439,111.0228441,1
671728.1585,5705300.733,114.6971254,1
671742.0272,5705290.026,118.3714068,1
671755.896,5705279.32,122.0456881,1
671769.7647,5705268.614,125.7199695,1
671783.6334,5705257.908,129.3942508,1
671797.5022,5705247.201,133.0685322,1
671811.3709,5705236.495,136.7428135,1
671825.2396,5705225.789,140.4170949,1
671839.1083,5705215.083,144.0913763,1
671852.9771,5705204.376,147.7656576,1
671866.8458,5705193.67,151.439939,1
671880.7145,5705182.964,155.1142203,1
671894.5833,5705172.258,158.7885017,1
671908.452,5705161.551,162.462783,1
671922.3207,5705150.845,166.1370644,1
671936.1894,5705140.139,169.8113457,1
671950.0582,5705129.433,173.4856271,1
671963.9269,5705118.726,177.1599084,1
671977.7956,5705108.02,180.8341898,1
671991.6644,5705097.314,184.5084712,1
672005.5331,5705086.608,188.1827525,1
672019.4018,5705075.901,191.8570339,1
672033.2706,5705065.195,195.5313152,1
672047.1393,5705054.489,199.2055966,1
672061.008,5705043.783,202.8798779,1
672074.8767,5705033.076,206.5541593,1
672088.7455,5705022.37,210.2284406,1
672102.6142,5705011.664,213.902722,1
672116.4829,5705000.958,217.5770033,1
672130.3517,5704990.251,221.2512847,1
672144.2204,5704979.545,224.925566,1
672158.0891,5704968.839,228.5998474,1
672171.9578,5704958.133,232.2741288,1
672185.8266,5704947.426,235.9484101,1
672199.6953,5704936.72,239.6226915,1
672213.564,5704926.014,243.2969728,1
672227.4328,5704915.308,246.9712542,1
672241.3015,5704904.602,250.6455355,1
672255.1702,5704893.895,254.3198169,1
672269.0389,5704883.189,257.9940982,1
672282.9077,5704872.483,261.6683796,1
672296.7764,5704861.777,265.3426609,1
672310.6451,5704851.07,269.0169423,1
